场地,星期,时间段,状态
制造楼204,星期一,"7,8",空闲
制造楼204,星期一,"9,10",空闲
制造楼204,星期三,"1,2",空闲
制造楼204,星期三,"11,12",空闲
制造楼204,星期三,"3,4",空闲
制造楼204,星期三,"5,6",空闲
制造楼204,星期三,"7,8",空闲
制造楼204,星期三,"9,10",空闲
制造楼204,星期二,"1,2",空闲
制造楼204,星期二,"11,12",空闲
制造楼204,星期二,"3,4",空闲
制造楼204,星期二,"5,6",空闲
制造楼204,星期二,"7,8",空闲
制造楼204,星期二,"9,10",空闲
制造楼204,星期五,"1,2",空闲
制造楼204,星期五,"11,12",空闲
制造楼204,星期五,"3,4",空闲
制造楼204,星期五,"5,6",空闲
制造楼204,星期五,"7,8",空闲
制造楼204,星期五,"9,10",空闲
制造楼204,星期六,"1,2",空闲
制造楼204,星期六,"11,12",空闲
制造楼204,星期六,"3,4",空闲
制造楼204,星期六,"5,6",空闲
制造楼204,星期六,"7,8",空闲
制造楼204,星期六,"9,10",空闲
制造楼204,星期四,"1,2",空闲
制造楼204,星期四,"11,12",空闲
制造楼204,星期四,"3,4",空闲
制造楼204,星期四,"5,6",空闲
制造楼204,星期四,"7,8",空闲
制造楼204,星期四,"9,10",空闲
制造楼204,星期日,"1,2",空闲
制造楼204,星期日,"11,12",空闲
制造楼204,星期日,"3,4",空闲
制造楼204,星期日,"5,6",空闲
制造楼204,星期日,"7,8",空闲
制造楼204,星期日,"9,10",空闲
制造楼215,星期一,"1,2",空闲
制造楼215,星期一,"11,12",空闲
制造楼215,星期一,"3,4",空闲
制造楼215,星期一,"5,6",空闲
制造楼215,星期一,"7,8",空闲
制造楼215,星期一,"9,10",空闲
制造楼215,星期三,"1,2",空闲
制造楼215,星期三,"11,12",空闲
制造楼215,星期三,"3,4",空闲
制造楼215,星期三,"5,6",空闲
制造楼215,星期三,"7,8",空闲
制造楼215,星期三,"9,10",空闲
制造楼215,星期二,"1,2",空闲
制造楼215,星期二,"11,12",空闲
制造楼215,星期二,"3,4",空闲
制造楼215,星期二,"5,6",空闲
制造楼215,星期二,"7,8",空闲
制造楼215,星期二,"9,10",空闲
制造楼215,星期五,"1,2",空闲
制造楼215,星期五,"11,12",空闲
制造楼215,星期五,"3,4",空闲
制造楼215,星期五,"5,6",空闲
制造楼215,星期五,"7,8",空闲
制造楼215,星期五,"9,10",空闲
制造楼215,星期六,"1,2",空闲
制造楼215,星期六,"11,12",空闲
制造楼215,星期六,"3,4",空闲
制造楼215,星期六,"5,6",空闲
制造楼215,星期六,"7,8",空闲
制造楼215,星期六,"9,10",空闲
制造楼215,星期四,"1,2",空闲
制造楼215,星期四,"11,12",空闲
制造楼215,星期四,"3,4",空闲
制造楼215,星期四,"5,6",空闲
制造楼215,星期四,"7,8",空闲
制造楼215,星期四,"9,10",空闲
制造楼215,星期日,"1,2",空闲
制造楼215,星期日,"11,12",空闲
制造楼215,星期日,"3,4",空闲
制造楼215,星期日,"5,6",空闲
制造楼215,星期日,"7,8",空闲
制造楼215,星期日,"9,10",空闲
制造楼216,星期一,"1,2",空闲
制造楼216,星期一,"11,12",空闲
制造楼216,星期一,"3,4",空闲
制造楼216,星期一,"5,6",空闲
制造楼216,星期一,"7,8",空闲
制造楼216,星期一,"9,10",空闲
制造楼216,星期三,"1,2",空闲
制造楼216,星期三,"11,12",空闲
制造楼216,星期三,"3,4",空闲
制造楼216,星期三,"5,6",空闲
制造楼216,星期三,"7,8",空闲
制造楼216,星期三,"9,10",空闲
制造楼216,星期二,"1,2",空闲
制造楼216,星期二,"11,12",空闲
制造楼216,星期二,"3,4",空闲
制造楼216,星期二,"5,6",空闲
制造楼216,星期二,"7,8",空闲
制造楼216,星期二,"9,10",空闲
制造楼216,星期五,"1,2",空闲
制造楼216,星期五,"11,12",空闲
制造楼216,星期五,"3,4",空闲
制造楼216,星期五,"5,6",空闲
制造楼216,星期五,"7,8",空闲
制造楼216,星期五,"9,10",空闲
制造楼216,星期六,"1,2",空闲
制造楼216,星期六,"11,12",空闲
制造楼216,星期六,"3,4",空闲
制造楼216,星期六,"5,6",空闲
制造楼216,星期六,"7,8",空闲
制造楼216,星期六,"9,10",空闲
制造楼216,星期四,"1,2",空闲
制造楼216,星期四,"11,12",空闲
制造楼216,星期四,"3,4",空闲
制造楼216,星期四,"5,6",空闲
制造楼216,星期四,"7,8",空闲
制造楼216,星期四,"9,10",空闲
制造楼216,星期日,"1,2",空闲
制造楼216,星期日,"11,12",空闲
制造楼216,星期日,"3,4",空闲
制造楼216,星期日,"5,6",空闲
制造楼216,星期日,"7,8",空闲
制造楼216,星期日,"9,10",空闲
制造楼306,星期一,"1,2",空闲
制造楼306,星期一,"11,12",空闲
制造楼306,星期一,"3,4",空闲
制造楼306,星期一,"5,6",空闲
制造楼306,星期一,"7,8",空闲
制造楼306,星期一,"9,10",空闲
制造楼306,星期三,"1,2",空闲
制造楼306,星期三,"11,12",空闲
制造楼306,星期三,"3,4",空闲
制造楼306,星期三,"5,6",空闲
制造楼306,星期三,"7,8",空闲
制造楼306,星期三,"9,10",空闲
制造楼306,星期二,"1,2",空闲
制造楼306,星期二,"11,12",空闲
制造楼306,星期二,"3,4",空闲
制造楼306,星期二,"5,6",空闲
制造楼306,星期二,"7,8",空闲
制造楼306,星期二,"9,10",空闲
制造楼306,星期五,"1,2",空闲
制造楼306,星期五,"11,12",空闲
制造楼306,星期五,"3,4",空闲
制造楼306,星期五,"5,6",空闲
制造楼306,星期五,"7,8",空闲
制造楼306,星期五,"9,10",空闲
制造楼306,星期六,"1,2",空闲
制造楼306,星期六,"11,12",空闲
制造楼306,星期六,"3,4",空闲
制造楼306,星期六,"5,6",空闲
制造楼306,星期六,"7,8",空闲
制造楼306,星期六,"9,10",空闲
制造楼306,星期四,"1,2",空闲
制造楼306,星期四,"11,12",空闲
制造楼306,星期四,"3,4",空闲
制造楼306,星期四,"5,6",空闲
制造楼306,星期四,"7,8",空闲
制造楼306,星期四,"9,10",空闲
制造楼306,星期日,"1,2",空闲
制造楼306,星期日,"11,12",空闲
制造楼306,星期日,"3,4",空闲
制造楼306,星期日,"5,6",空闲
制造楼306,星期日,"7,8",空闲
制造楼306,星期日,"9,10",空闲
制造楼308,星期一,"1,2",空闲
制造楼308,星期一,"11,12",空闲
制造楼308,星期一,"3,4",空闲
制造楼308,星期一,"5,6",空闲
制造楼308,星期一,"7,8",空闲
制造楼308,星期一,"9,10",空闲
制造楼308,星期三,"1,2",空闲
制造楼308,星期三,"11,12",空闲
制造楼308,星期三,"3,4",空闲
制造楼308,星期三,"5,6",空闲
制造楼308,星期三,"7,8",空闲
制造楼308,星期三,"9,10",空闲
制造楼308,星期二,"1,2",空闲
制造楼308,星期二,"11,12",空闲
制造楼308,星期二,"3,4",空闲
制造楼308,星期二,"5,6",空闲
制造楼308,星期二,"7,8",空闲
制造楼308,星期二,"9,10",空闲
制造楼308,星期五,"1,2",空闲
制造楼308,星期五,"11,12",空闲
制造楼308,星期五,"3,4",空闲
制造楼308,星期五,"5,6",空闲
制造楼308,星期五,"7,8",空闲
制造楼308,星期五,"9,10",空闲
制造楼308,星期六,"1,2",空闲
制造楼308,星期六,"11,12",空闲
制造楼308,星期六,"3,4",空闲
制造楼308,星期六,"5,6",空闲
制造楼308,星期六,"7,8",空闲
制造楼308,星期六,"9,10",空闲
制造楼308,星期四,"1,2",空闲
制造楼308,星期四,"11,12",空闲
制造楼308,星期四,"3,4",空闲
制造楼308,星期四,"5,6",空闲
制造楼308,星期四,"7,8",空闲
制造楼308,星期四,"9,10",空闲
制造楼308,星期日,"1,2",空闲
制造楼308,星期日,"11,12",空闲
制造楼308,星期日,"3,4",空闲
制造楼308,星期日,"5,6",空闲
制造楼308,星期日,"7,8",空闲
制造楼308,星期日,"9,10",空闲
制造楼311,星期一,"1,2",空闲
制造楼311,星期一,"11,12",空闲
制造楼311,星期一,"3,4",空闲
制造楼311,星期一,"5,6",空闲
制造楼311,星期一,"7,8",空闲
制造楼311,星期一,"9,10",空闲
制造楼311,星期三,"1,2",空闲
制造楼311,星期三,"11,12",空闲
制造楼311,星期三,"3,4",空闲
制造楼311,星期三,"5,6",空闲
制造楼311,星期三,"7,8",空闲
制造楼311,星期三,"9,10",空闲
制造楼311,星期二,"1,2",空闲
制造楼311,星期二,"11,12",空闲
制造楼311,星期二,"3,4",空闲
制造楼311,星期二,"5,6",空闲
制造楼311,星期二,"7,8",空闲
制造楼311,星期二,"9,10",空闲
制造楼311,星期五,"1,2",空闲
制造楼311,星期五,"11,12",空闲
制造楼311,星期五,"3,4",空闲
制造楼311,星期五,"5,6",空闲
制造楼311,星期五,"7,8",空闲
制造楼311,星期五,"9,10",空闲
制造楼311,星期六,"1,2",空闲
制造楼311,星期六,"11,12",空闲
制造楼311,星期六,"3,4",空闲
制造楼311,星期六,"5,6",空闲
制造楼311,星期六,"7,8",空闲
制造楼311,星期六,"9,10",空闲
制造楼311,星期四,"1,2",空闲
制造楼311,星期四,"11,12",空闲
制造楼311,星期四,"3,4",空闲
制造楼311,星期四,"5,6",空闲
制造楼311,星期四,"7,8",空闲
制造楼311,星期四,"9,10",空闲
制造楼311,星期日,"1,2",空闲
制造楼311,星期日,"11,12",空闲
制造楼311,星期日,"3,4",空闲
制造楼311,星期日,"5,6",空闲
制造楼311,星期日,"7,8",空闲
制造楼311,星期日,"9,10",空闲
制造楼316,星期一,"1,2",空闲
制造楼316,星期一,"11,12",空闲
制造楼316,星期一,"3,4",空闲
制造楼316,星期一,"5,6",空闲
制造楼316,星期一,"7,8",空闲
制造楼316,星期一,"9,10",空闲
制造楼316,星期三,"1,2",空闲
制造楼316,星期三,"11,12",空闲
制造楼316,星期三,"3,4",空闲
制造楼316,星期三,"5,6",空闲
制造楼316,星期三,"7,8",空闲
制造楼316,星期三,"9,10",空闲
制造楼316,星期二,"1,2",空闲
制造楼316,星期二,"11,12",空闲
制造楼316,星期二,"3,4",空闲
制造楼316,星期二,"5,6",空闲
制造楼316,星期二,"7,8",空闲
制造楼316,星期二,"9,10",空闲
制造楼316,星期五,"1,2",空闲
制造楼316,星期五,"11,12",空闲
制造楼316,星期五,"3,4",空闲
制造楼316,星期五,"5,6",空闲
制造楼316,星期五,"7,8",空闲
制造楼316,星期五,"9,10",空闲
制造楼316,星期六,"1,2",空闲
制造楼316,星期六,"11,12",空闲
制造楼316,星期六,"3,4",空闲
制造楼316,星期六,"5,6",空闲
制造楼316,星期六,"7,8",空闲
制造楼316,星期六,"9,10",空闲
制造楼316,星期四,"1,2",空闲
制造楼316,星期四,"11,12",空闲
制造楼316,星期四,"3,4",空闲
制造楼316,星期四,"5,6",空闲
制造楼316,星期四,"7,8",空闲
制造楼316,星期四,"9,10",空闲
制造楼316,星期日,"1,2",空闲
制造楼316,星期日,"11,12",空闲
制造楼316,星期日,"3,4",空闲
制造楼316,星期日,"5,6",空闲
制造楼316,星期日,"7,8",空闲
制造楼316,星期日,"9,10",空闲
制造楼318,星期一,"1,2",空闲
制造楼318,星期一,"11,12",空闲
制造楼318,星期一,"3,4",空闲
制造楼318,星期一,"5,6",空闲
制造楼318,星期一,"7,8",空闲
制造楼318,星期一,"9,10",空闲
制造楼318,星期三,"1,2",空闲
制造楼318,星期三,"11,12",空闲
制造楼318,星期三,"3,4",空闲
制造楼318,星期三,"5,6",空闲
制造楼318,星期三,"7,8",空闲
制造楼318,星期三,"9,10",空闲
制造楼318,星期二,"1,2",空闲
制造楼318,星期二,"11,12",空闲
制造楼318,星期二,"3,4",空闲
制造楼318,星期二,"5,6",空闲
制造楼318,星期二,"7,8",空闲
制造楼318,星期二,"9,10",空闲
制造楼318,星期五,"1,2",空闲
制造楼318,星期五,"11,12",空闲
制造楼318,星期五,"3,4",空闲
制造楼318,星期五,"5,6",空闲
制造楼318,星期五,"7,8",空闲
制造楼318,星期五,"9,10",空闲
制造楼318,星期六,"1,2",空闲
制造楼318,星期六,"11,12",空闲
制造楼318,星期六,"3,4",空闲
制造楼318,星期六,"5,6",空闲
制造楼318,星期六,"7,8",空闲
制造楼318,星期六,"9,10",空闲
制造楼318,星期四,"1,2",空闲
制造楼318,星期四,"11,12",空闲
制造楼318,星期四,"3,4",空闲
制造楼318,星期四,"5,6",空闲
制造楼318,星期四,"7,8",空闲
制造楼318,星期四,"9,10",空闲
制造楼318,星期日,"1,2",空闲
制造楼318,星期日,"11,12",空闲
制造楼318,星期日,"3,4",空闲
制造楼318,星期日,"5,6",空闲
制造楼318,星期日,"7,8",空闲
制造楼318,星期日,"9,10",空闲
制造楼506,星期一,"1,2",空闲
制造楼506,星期一,"11,12",空闲
制造楼506,星期一,"3,4",空闲
制造楼506,星期一,"5,6",空闲
制造楼506,星期一,"7,8",空闲
制造楼506,星期一,"9,10",空闲
制造楼506,星期三,"1,2",空闲
制造楼506,星期三,"11,12",空闲
制造楼506,星期三,"3,4",空闲
制造楼506,星期三,"5,6",空闲
制造楼506,星期三,"7,8",空闲
制造楼506,星期三,"9,10",空闲
制造楼506,星期二,"1,2",空闲
制造楼506,星期二,"11,12",空闲
制造楼506,星期二,"3,4",空闲
制造楼506,星期二,"5,6",空闲
制造楼506,星期二,"7,8",空闲
制造楼506,星期二,"9,10",空闲
制造楼506,星期五,"1,2",空闲
制造楼506,星期五,"11,12",空闲
制造楼506,星期五,"3,4",空闲
制造楼506,星期五,"5,6",空闲
制造楼506,星期五,"7,8",空闲
制造楼506,星期五,"9,10",空闲
制造楼506,星期六,"1,2",空闲
制造楼506,星期六,"11,12",空闲
制造楼506,星期六,"3,4",空闲
制造楼506,星期六,"5,6",空闲
制造楼506,星期六,"7,8",空闲
制造楼506,星期六,"9,10",空闲
制造楼506,星期四,"1,2",空闲
制造楼506,星期四,"11,12",空闲
制造楼506,星期四,"3,4",空闲
制造楼506,星期四,"5,6",空闲
制造楼506,星期四,"7,8",空闲
制造楼506,星期四,"9,10",空闲
制造楼506,星期日,"1,2",空闲
制造楼506,星期日,"11,12",空闲
制造楼506,星期日,"3,4",空闲
制造楼506,星期日,"5,6",空闲
制造楼506,星期日,"7,8",空闲
制造楼506,星期日,"9,10",空闲
制造楼512,星期一,"1,2",空闲
制造楼512,星期一,"11,12",空闲
制造楼512,星期一,"3,4",空闲
制造楼512,星期一,"5,6",空闲
制造楼512,星期一,"7,8",空闲
制造楼512,星期一,"9,10",空闲
制造楼512,星期三,"1,2",空闲
制造楼512,星期三,"11,12",空闲
制造楼512,星期三,"3,4",空闲
制造楼512,星期三,"5,6",空闲
制造楼512,星期三,"7,8",空闲
制造楼512,星期三,"9,10",空闲
制造楼512,星期二,"1,2",空闲
制造楼512,星期二,"11,12",空闲
制造楼512,星期二,"3,4",空闲
制造楼512,星期二,"5,6",空闲
制造楼512,星期二,"7,8",空闲
制造楼512,星期二,"9,10",空闲
制造楼512,星期五,"1,2",空闲
制造楼512,星期五,"11,12",空闲
制造楼512,星期五,"3,4",空闲
制造楼512,星期五,"5,6",空闲
制造楼512,星期五,"7,8",空闲
制造楼512,星期五,"9,10",空闲
制造楼512,星期六,"1,2",空闲
制造楼512,星期六,"11,12",空闲
制造楼512,星期六,"3,4",空闲
制造楼512,星期六,"5,6",空闲
制造楼512,星期六,"7,8",空闲
制造楼512,星期六,"9,10",空闲
制造楼512,星期四,"1,2",空闲
制造楼512,星期四,"11,12",空闲
制造楼512,星期四,"3,4",空闲
制造楼512,星期四,"5,6",空闲
制造楼512,星期四,"7,8",空闲
制造楼512,星期四,"9,10",空闲
制造楼512,星期日,"1,2",空闲
制造楼512,星期日,"11,12",空闲
制造楼512,星期日,"3,4",空闲
制造楼512,星期日,"5,6",空闲
制造楼512,星期日,"7,8",空闲
制造楼512,星期日,"9,10",空闲
制造楼516,星期一,"1,2",空闲
制造楼516,星期一,"11,12",空闲
制造楼516,星期一,"3,4",空闲
制造楼516,星期一,"5,6",空闲
制造楼516,星期一,"7,8",空闲
制造楼516,星期一,"9,10",空闲
制造楼516,星期三,"1,2",空闲
制造楼516,星期三,"11,12",空闲
制造楼516,星期三,"3,4",空闲
制造楼516,星期三,"5,6",空闲
制造楼516,星期三,"7,8",空闲
制造楼516,星期三,"9,10",空闲
制造楼516,星期二,"1,2",空闲
制造楼516,星期二,"11,12",空闲
制造楼516,星期二,"3,4",空闲
制造楼516,星期二,"5,6",空闲
制造楼516,星期二,"7,8",空闲
制造楼516,星期二,"9,10",空闲
制造楼516,星期五,"1,2",空闲
制造楼516,星期五,"11,12",空闲
制造楼516,星期五,"3,4",空闲
制造楼516,星期五,"5,6",空闲
制造楼516,星期五,"7,8",空闲
制造楼516,星期五,"9,10",空闲
制造楼516,星期六,"1,2",空闲
制造楼516,星期六,"11,12",空闲
制造楼516,星期六,"3,4",空闲
制造楼516,星期六,"5,6",空闲
制造楼516,星期六,"7,8",空闲
制造楼516,星期六,"9,10",空闲
制造楼516,星期四,"1,2",空闲
制造楼516,星期四,"11,12",空闲
制造楼516,星期四,"3,4",空闲
制造楼516,星期四,"5,6",空闲
制造楼516,星期四,"7,8",空闲
制造楼516,星期四,"9,10",空闲
制造楼516,星期日,"1,2",空闲
制造楼516,星期日,"11,12",空闲
制造楼516,星期日,"3,4",空闲
制造楼516,星期日,"5,6",空闲
制造楼516,星期日,"7,8",空闲
制造楼516,星期日,"9,10",空闲
制造楼527,星期一,"1,2",空闲
制造楼527,星期一,"11,12",空闲
制造楼527,星期一,"3,4",空闲
制造楼527,星期一,"5,6",空闲
制造楼527,星期一,"7,8",空闲
制造楼527,星期一,"9,10",空闲
制造楼527,星期三,"1,2",空闲
制造楼527,星期三,"11,12",空闲
制造楼527,星期三,"3,4",空闲
制造楼527,星期三,"5,6",空闲
制造楼527,星期三,"7,8",空闲
制造楼527,星期三,"9,10",空闲
制造楼527,星期二,"1,2",空闲
制造楼527,星期二,"11,12",空闲
制造楼527,星期二,"3,4",空闲
制造楼527,星期二,"5,6",空闲
制造楼527,星期二,"7,8",空闲
制造楼527,星期二,"9,10",空闲
制造楼527,星期五,"1,2",空闲
制造楼527,星期五,"11,12",空闲
制造楼527,星期五,"3,4",空闲
制造楼527,星期五,"5,6",空闲
制造楼527,星期五,"7,8",空闲
制造楼527,星期五,"9,10",空闲
制造楼527,星期六,"1,2",空闲
制造楼527,星期六,"11,12",空闲
制造楼527,星期六,"3,4",空闲
制造楼527,星期六,"5,6",空闲
制造楼527,星期六,"7,8",空闲
制造楼527,星期六,"9,10",空闲
制造楼527,星期四,"1,2",空闲
制造楼527,星期四,"11,12",空闲
制造楼527,星期四,"3,4",空闲
制造楼527,星期四,"5,6",空闲
制造楼527,星期四,"7,8",空闲
制造楼527,星期四,"9,10",空闲
制造楼527,星期日,"1,2",空闲
制造楼527,星期日,"11,12",空闲
制造楼527,星期日,"3,4",空闲
制造楼527,星期日,"5,6",空闲
制造楼527,星期日,"7,8",空闲
制造楼527,星期日,"9,10",空闲
制造楼605,星期一,"1,2",空闲
制造楼605,星期一,"11,12",空闲
制造楼605,星期一,"3,4",空闲
制造楼605,星期一,"5,6",空闲
制造楼605,星期一,"7,8",空闲
制造楼605,星期一,"9,10",空闲
制造楼605,星期三,"1,2",空闲
制造楼605,星期三,"11,12",空闲
制造楼605,星期三,"3,4",空闲
制造楼605,星期三,"5,6",空闲
制造楼605,星期三,"7,8",空闲
制造楼605,星期三,"9,10",空闲
制造楼605,星期二,"1,2",空闲
制造楼605,星期二,"11,12",空闲
制造楼605,星期二,"3,4",空闲
制造楼605,星期二,"5,6",空闲
制造楼605,星期二,"7,8",空闲
制造楼605,星期二,"9,10",空闲
制造楼605,星期五,"1,2",空闲
制造楼605,星期五,"11,12",空闲
制造楼605,星期五,"3,4",空闲
制造楼605,星期五,"5,6",空闲
制造楼605,星期五,"7,8",空闲
制造楼605,星期五,"9,10",空闲
制造楼605,星期六,"1,2",空闲
制造楼605,星期六,"11,12",空闲
制造楼605,星期六,"3,4",空闲
制造楼605,星期六,"5,6",空闲
制造楼605,星期六,"7,8",空闲
制造楼605,星期六,"9,10",空闲
制造楼605,星期四,"1,2",空闲
制造楼605,星期四,"11,12",空闲
制造楼605,星期四,"3,4",空闲
制造楼605,星期四,"5,6",空闲
制造楼605,星期四,"7,8",空闲
制造楼605,星期四,"9,10",空闲
制造楼605,星期日,"1,2",空闲
制造楼605,星期日,"11,12",空闲
制造楼605,星期日,"3,4",空闲
制造楼605,星期日,"5,6",空闲
制造楼605,星期日,"7,8",空闲
制造楼605,星期日,"9,10",空闲
制造楼610,星期一,"1,2",空闲
制造楼610,星期一,"11,12",空闲
制造楼610,星期一,"3,4",空闲
制造楼610,星期一,"5,6",空闲
制造楼610,星期一,"7,8",空闲
制造楼610,星期一,"9,10",空闲
制造楼610,星期三,"1,2",空闲
制造楼610,星期三,"11,12",空闲
制造楼610,星期三,"3,4",空闲
制造楼610,星期三,"5,6",空闲
制造楼610,星期三,"7,8",空闲
制造楼610,星期三,"9,10",空闲
制造楼610,星期二,"1,2",空闲
制造楼610,星期二,"11,12",空闲
制造楼610,星期二,"3,4",空闲
制造楼610,星期二,"5,6",空闲
制造楼610,星期二,"7,8",空闲
制造楼610,星期二,"9,10",空闲
制造楼610,星期五,"1,2",空闲
制造楼610,星期五,"11,12",空闲
制造楼610,星期五,"3,4",空闲
制造楼610,星期五,"5,6",空闲
制造楼610,星期五,"7,8",空闲
制造楼610,星期五,"9,10",空闲
制造楼610,星期六,"1,2",空闲
制造楼610,星期六,"11,12",空闲
制造楼610,星期六,"3,4",空闲
制造楼610,星期六,"5,6",空闲
制造楼610,星期六,"7,8",空闲
制造楼610,星期六,"9,10",空闲
制造楼610,星期四,"1,2",空闲
制造楼610,星期四,"11,12",空闲
制造楼610,星期四,"3,4",空闲
制造楼610,星期四,"5,6",空闲
制造楼610,星期四,"7,8",空闲
制造楼610,星期四,"9,10",空闲
制造楼610,星期日,"1,2",空闲
制造楼610,星期日,"11,12",空闲
制造楼610,星期日,"3,4",空闲
制造楼610,星期日,"5,6",空闲
制造楼610,星期日,"7,8",空闲
制造楼610,星期日,"9,10",空闲
制造楼613,星期一,"1,2",空闲
制造楼613,星期一,"11,12",空闲
制造楼613,星期一,"3,4",空闲
制造楼613,星期一,"5,6",空闲
制造楼613,星期一,"7,8",空闲
制造楼613,星期一,"9,10",空闲
制造楼613,星期三,"1,2",空闲
制造楼613,星期三,"11,12",空闲
制造楼613,星期三,"3,4",空闲
制造楼613,星期三,"5,6",空闲
制造楼613,星期三,"7,8",空闲
制造楼613,星期三,"9,10",空闲
制造楼613,星期二,"1,2",空闲
制造楼613,星期二,"11,12",空闲
制造楼613,星期二,"3,4",空闲
制造楼613,星期二,"5,6",空闲
制造楼613,星期二,"7,8",空闲
制造楼613,星期二,"9,10",空闲
制造楼613,星期五,"1,2",空闲
制造楼613,星期五,"11,12",空闲
制造楼613,星期五,"3,4",空闲
制造楼613,星期五,"5,6",空闲
制造楼613,星期五,"7,8",空闲
制造楼613,星期五,"9,10",空闲
制造楼613,星期六,"1,2",空闲
制造楼613,星期六,"11,12",空闲
制造楼613,星期六,"3,4",空闲
制造楼613,星期六,"5,6",空闲
制造楼613,星期六,"7,8",空闲
制造楼613,星期六,"9,10",空闲
制造楼613,星期四,"1,2",空闲
制造楼613,星期四,"11,12",空闲
制造楼613,星期四,"3,4",空闲
制造楼613,星期四,"5,6",空闲
制造楼613,星期四,"7,8",空闲
制造楼613,星期四,"9,10",空闲
制造楼613,星期日,"11,12",空闲
制造楼613,星期日,"5,6",空闲
制造楼613,星期日,"7,8",空闲
制造楼613,星期日,"9,10",空闲
制造楼621,星期一,"1,2",空闲
制造楼621,星期一,"11,12",空闲
制造楼621,星期一,"3,4",空闲
制造楼621,星期一,"5,6",空闲
制造楼621,星期一,"7,8",空闲
制造楼621,星期一,"9,10",空闲
制造楼621,星期三,"1,2",空闲
制造楼621,星期三,"11,12",空闲
制造楼621,星期三,"3,4",空闲
制造楼621,星期三,"5,6",空闲
制造楼621,星期三,"7,8",空闲
制造楼621,星期三,"9,10",空闲
制造楼621,星期二,"1,2",空闲
制造楼621,星期二,"11,12",空闲
制造楼621,星期二,"3,4",空闲
制造楼621,星期二,"5,6",空闲
制造楼621,星期二,"7,8",空闲
制造楼621,星期二,"9,10",空闲
制造楼621,星期五,"1,2",空闲
制造楼621,星期五,"11,12",空闲
制造楼621,星期五,"3,4",空闲
制造楼621,星期五,"5,6",空闲
制造楼621,星期五,"7,8",空闲
