场地,星期,时间段,状态
电机楼10008,星期一,"7,8",空闲
电机楼10008,星期一,"9,10",空闲
电机楼10008,星期三,"1,2",空闲
电机楼10008,星期三,"11,12",空闲
电机楼10008,星期三,"3,4",空闲
电机楼10008,星期三,"5,6",空闲
电机楼10008,星期三,"7,8",空闲
电机楼10008,星期三,"9,10",空闲
电机楼10008,星期二,"1,2",空闲
电机楼10008,星期二,"11,12",空闲
电机楼10008,星期二,"3,4",空闲
电机楼10008,星期二,"5,6",空闲
电机楼10008,星期二,"7,8",空闲
电机楼10008,星期二,"9,10",空闲
电机楼10008,星期五,"1,2",空闲
电机楼10008,星期五,"11,12",空闲
电机楼10008,星期五,"3,4",空闲
电机楼10008,星期五,"5,6",空闲
电机楼10008,星期五,"7,8",空闲
电机楼10008,星期五,"9,10",空闲
电机楼10008,星期六,"1,2",空闲
电机楼10008,星期六,"11,12",空闲
电机楼10008,星期六,"3,4",空闲
电机楼10008,星期六,"5,6",空闲
电机楼10008,星期六,"7,8",空闲
电机楼10008,星期六,"9,10",空闲
电机楼10008,星期四,"1,2",空闲
电机楼10008,星期四,"11,12",空闲
电机楼10008,星期四,"3,4",空闲
电机楼10008,星期四,"5,6",空闲
电机楼10008,星期四,"7,8",空闲
电机楼10008,星期四,"9,10",空闲
电机楼10008,星期日,"1,2",空闲
电机楼10008,星期日,"11,12",空闲
电机楼10008,星期日,"3,4",空闲
电机楼10008,星期日,"5,6",空闲
电机楼10008,星期日,"7,8",空闲
电机楼10008,星期日,"9,10",空闲
电机楼10010,星期一,"1,2",空闲
电机楼10010,星期一,"11,12",空闲
电机楼10010,星期一,"3,4",空闲
电机楼10010,星期一,"5,6",空闲
电机楼10010,星期一,"7,8",空闲
电机楼10010,星期一,"9,10",空闲
电机楼10010,星期三,"1,2",空闲
电机楼10010,星期三,"11,12",空闲
电机楼10010,星期三,"3,4",空闲
电机楼10010,星期三,"5,6",空闲
电机楼10010,星期三,"7,8",空闲
电机楼10010,星期三,"9,10",空闲
电机楼10010,星期二,"1,2",空闲
电机楼10010,星期二,"11,12",空闲
电机楼10010,星期二,"3,4",空闲
电机楼10010,星期二,"5,6",空闲
电机楼10010,星期二,"7,8",空闲
电机楼10010,星期二,"9,10",空闲
电机楼10010,星期五,"1,2",空闲
电机楼10010,星期五,"11,12",空闲
电机楼10010,星期五,"3,4",空闲
电机楼10010,星期五,"5,6",空闲
电机楼10010,星期五,"7,8",空闲
电机楼10010,星期五,"9,10",空闲
电机楼10010,星期六,"1,2",空闲
电机楼10010,星期六,"11,12",空闲
电机楼10010,星期六,"3,4",空闲
电机楼10010,星期六,"5,6",空闲
电机楼10010,星期六,"7,8",空闲
电机楼10010,星期六,"9,10",空闲
电机楼10010,星期四,"1,2",空闲
电机楼10010,星期四,"11,12",空闲
电机楼10010,星期四,"3,4",空闲
电机楼10010,星期四,"5,6",空闲
电机楼10010,星期四,"7,8",空闲
电机楼10010,星期四,"9,10",空闲
电机楼10010,星期日,"1,2",空闲
电机楼10010,星期日,"11,12",空闲
电机楼10010,星期日,"3,4",空闲
电机楼10010,星期日,"5,6",空闲
电机楼10010,星期日,"7,8",空闲
电机楼10010,星期日,"9,10",空闲
电机楼10020,星期一,"1,2",空闲
电机楼10020,星期一,"11,12",空闲
电机楼10020,星期一,"3,4",空闲
电机楼10020,星期一,"5,6",空闲
电机楼10020,星期一,"7,8",空闲
电机楼10020,星期一,"9,10",空闲
电机楼10020,星期三,"1,2",空闲
电机楼10020,星期三,"11,12",空闲
电机楼10020,星期三,"3,4",空闲
电机楼10020,星期三,"5,6",空闲
电机楼10020,星期三,"7,8",空闲
电机楼10020,星期三,"9,10",空闲
电机楼10020,星期二,"1,2",空闲
电机楼10020,星期二,"11,12",空闲
电机楼10020,星期二,"3,4",空闲
电机楼10020,星期二,"5,6",空闲
电机楼10020,星期二,"7,8",空闲
电机楼10020,星期二,"9,10",空闲
电机楼10020,星期五,"1,2",空闲
电机楼10020,星期五,"11,12",空闲
电机楼10020,星期五,"3,4",空闲
电机楼10020,星期五,"5,6",空闲
电机楼10020,星期五,"7,8",空闲
电机楼10020,星期五,"9,10",空闲
电机楼10020,星期六,"1,2",空闲
电机楼10020,星期六,"11,12",空闲
电机楼10020,星期六,"3,4",空闲
电机楼10020,星期六,"5,6",空闲
电机楼10020,星期六,"7,8",空闲
电机楼10020,星期六,"9,10",空闲
电机楼10020,星期四,"1,2",空闲
电机楼10020,星期四,"11,12",空闲
电机楼10020,星期四,"3,4",空闲
电机楼10020,星期四,"5,6",空闲
电机楼10020,星期四,"7,8",空闲
电机楼10020,星期四,"9,10",空闲
电机楼10020,星期日,"1,2",空闲
电机楼10020,星期日,"11,12",空闲
电机楼10020,星期日,"3,4",空闲
电机楼10020,星期日,"5,6",空闲
电机楼10020,星期日,"7,8",空闲
电机楼10020,星期日,"9,10",空闲
电机楼10021,星期一,"1,2",空闲
电机楼10021,星期一,"11,12",空闲
电机楼10021,星期一,"3,4",空闲
电机楼10021,星期一,"5,6",空闲
电机楼10021,星期一,"7,8",空闲
电机楼10021,星期一,"9,10",空闲
电机楼10021,星期三,"1,2",空闲
电机楼10021,星期三,"11,12",空闲
电机楼10021,星期三,"3,4",空闲
电机楼10021,星期三,"5,6",空闲
电机楼10021,星期三,"7,8",空闲
电机楼10021,星期三,"9,10",空闲
电机楼10021,星期二,"1,2",空闲
电机楼10021,星期二,"11,12",空闲
电机楼10021,星期二,"3,4",空闲
电机楼10021,星期二,"5,6",空闲
电机楼10021,星期二,"7,8",空闲
电机楼10021,星期二,"9,10",空闲
电机楼10021,星期五,"1,2",空闲
电机楼10021,星期五,"3,4",空闲
电机楼10021,星期六,"11,12",空闲
电机楼10021,星期六,"9,10",空闲
电机楼10021,星期四,"1,2",空闲
电机楼10021,星期四,"3,4",空闲
电机楼10021,星期日,"11,12",空闲
电机楼10021,星期日,"9,10",空闲
电机楼10021-1,星期一,"1,2",空闲
电机楼10021-1,星期一,"11,12",空闲
电机楼10021-1,星期一,"3,4",空闲
电机楼10021-1,星期一,"9,10",空闲
电机楼10021-1,星期三,"1,2",空闲
电机楼10021-1,星期三,"11,12",空闲
电机楼10021-1,星期三,"3,4",空闲
电机楼10021-1,星期三,"5,6",空闲
电机楼10021-1,星期三,"7,8",空闲
电机楼10021-1,星期三,"9,10",空闲
电机楼10021-1,星期二,"1,2",空闲
电机楼10021-1,星期二,"11,12",空闲
电机楼10021-1,星期二,"3,4",空闲
电机楼10021-1,星期二,"5,6",空闲
电机楼10021-1,星期二,"7,8",空闲
电机楼10021-1,星期二,"9,10",空闲
电机楼10021-1,星期五,"1,2",空闲
电机楼10021-1,星期五,"11,12",空闲
电机楼10021-1,星期五,"3,4",空闲
电机楼10021-1,星期五,"5,6",空闲
电机楼10021-1,星期五,"7,8",空闲
电机楼10021-1,星期五,"9,10",空闲
电机楼10021-1,星期六,"1,2",空闲
电机楼10021-1,星期六,"11,12",空闲
电机楼10021-1,星期六,"3,4",空闲
电机楼10021-1,星期六,"5,6",空闲
电机楼10021-1,星期六,"7,8",空闲
电机楼10021-1,星期六,"9,10",空闲
电机楼10021-1,星期四,"1,2",空闲
电机楼10021-1,星期四,"11,12",空闲
电机楼10021-1,星期四,"3,4",空闲
电机楼10021-1,星期四,"5,6",空闲
电机楼10021-1,星期四,"7,8",空闲
电机楼10021-1,星期四,"9,10",空闲
电机楼10021-1,星期日,"1,2",空闲
电机楼10021-1,星期日,"11,12",空闲
电机楼10021-1,星期日,"3,4",空闲
电机楼10021-1,星期日,"5,6",空闲
电机楼10021-1,星期日,"7,8",空闲
电机楼10021-1,星期日,"9,10",空闲
电机楼10026,星期一,"1,2",空闲
电机楼10026,星期一,"11,12",空闲
电机楼10026,星期一,"3,4",空闲
电机楼10026,星期一,"5,6",空闲
电机楼10026,星期一,"7,8",空闲
电机楼10026,星期一,"9,10",空闲
电机楼10026,星期三,"1,2",空闲
电机楼10026,星期三,"11,12",空闲
电机楼10026,星期三,"3,4",空闲
电机楼10026,星期三,"5,6",空闲
电机楼10026,星期三,"7,8",空闲
电机楼10026,星期三,"9,10",空闲
电机楼10026,星期二,"1,2",空闲
电机楼10026,星期二,"11,12",空闲
电机楼10026,星期二,"3,4",空闲
电机楼10026,星期二,"5,6",空闲
电机楼10026,星期二,"7,8",空闲
电机楼10026,星期二,"9,10",空闲
电机楼10026,星期五,"1,2",空闲
电机楼10026,星期五,"11,12",空闲
电机楼10026,星期五,"3,4",空闲
电机楼10026,星期五,"5,6",空闲
电机楼10026,星期五,"7,8",空闲
电机楼10026,星期五,"9,10",空闲
电机楼10026,星期六,"1,2",空闲
电机楼10026,星期六,"11,12",空闲
电机楼10026,星期六,"3,4",空闲
电机楼10026,星期六,"5,6",空闲
电机楼10026,星期六,"7,8",空闲
电机楼10026,星期六,"9,10",空闲
电机楼10026,星期四,"1,2",空闲
电机楼10026,星期四,"11,12",空闲
电机楼10026,星期四,"3,4",空闲
电机楼10026,星期四,"5,6",空闲
电机楼10026,星期四,"7,8",空闲
电机楼10026,星期四,"9,10",空闲
电机楼10026,星期日,"1,2",空闲
电机楼10026,星期日,"11,12",空闲
电机楼10026,星期日,"3,4",空闲
电机楼10026,星期日,"5,6",空闲
电机楼10026,星期日,"7,8",空闲
电机楼10026,星期日,"9,10",空闲
电机楼10037,星期一,"1,2",空闲
电机楼10037,星期一,"11,12",空闲
电机楼10037,星期一,"3,4",空闲
电机楼10037,星期一,"5,6",空闲
电机楼10037,星期一,"7,8",空闲
电机楼10037,星期一,"9,10",空闲
电机楼10037,星期三,"1,2",空闲
电机楼10037,星期三,"11,12",空闲
电机楼10037,星期三,"3,4",空闲
电机楼10037,星期三,"5,6",空闲
电机楼10037,星期三,"7,8",空闲
电机楼10037,星期三,"9,10",空闲
电机楼10037,星期二,"1,2",空闲
电机楼10037,星期二,"11,12",空闲
电机楼10037,星期二,"3,4",空闲
电机楼10037,星期二,"5,6",空闲
电机楼10037,星期二,"7,8",空闲
电机楼10037,星期二,"9,10",空闲
电机楼10037,星期五,"1,2",空闲
电机楼10037,星期五,"11,12",空闲
电机楼10037,星期五,"3,4",空闲
电机楼10037,星期五,"5,6",空闲
电机楼10037,星期五,"7,8",空闲
电机楼10037,星期五,"9,10",空闲
电机楼10037,星期六,"1,2",空闲
电机楼10037,星期六,"11,12",空闲
电机楼10037,星期六,"3,4",空闲
电机楼10037,星期六,"5,6",空闲
电机楼10037,星期六,"7,8",空闲
电机楼10037,星期六,"9,10",空闲
电机楼10037,星期四,"1,2",空闲
电机楼10037,星期四,"11,12",空闲
电机楼10037,星期四,"3,4",空闲
电机楼10037,星期四,"5,6",空闲
电机楼10037,星期四,"7,8",空闲
电机楼10037,星期四,"9,10",空闲
电机楼10037,星期日,"1,2",空闲
电机楼10037,星期日,"11,12",空闲
电机楼10037,星期日,"3,4",空闲
电机楼10037,星期日,"5,6",空闲
电机楼10037,星期日,"7,8",空闲
电机楼10037,星期日,"9,10",空闲
电机楼20004,星期一,"1,2",空闲
电机楼20004,星期一,"11,12",空闲
电机楼20004,星期一,"3,4",空闲
电机楼20004,星期一,"5,6",空闲
电机楼20004,星期一,"7,8",空闲
电机楼20004,星期一,"9,10",空闲
电机楼20004,星期三,"1,2",空闲
电机楼20004,星期三,"11,12",空闲
电机楼20004,星期三,"3,4",空闲
电机楼20004,星期三,"5,6",空闲
电机楼20004,星期三,"7,8",空闲
电机楼20004,星期三,"9,10",空闲
电机楼20004,星期二,"1,2",空闲
电机楼20004,星期二,"11,12",空闲
电机楼20004,星期二,"3,4",空闲
电机楼20004,星期二,"5,6",空闲
电机楼20004,星期二,"7,8",空闲
电机楼20004,星期二,"9,10",空闲
电机楼20004,星期五,"1,2",空闲
电机楼20004,星期五,"11,12",空闲
电机楼20004,星期五,"3,4",空闲
电机楼20004,星期五,"5,6",空闲
电机楼20004,星期五,"7,8",空闲
电机楼20004,星期五,"9,10",空闲
电机楼20004,星期六,"1,2",空闲
电机楼20004,星期六,"11,12",空闲
电机楼20004,星期六,"3,4",空闲
电机楼20004,星期六,"5,6",空闲
电机楼20004,星期六,"7,8",空闲
电机楼20004,星期六,"9,10",空闲
电机楼20004,星期四,"1,2",空闲
电机楼20004,星期四,"11,12",空闲
电机楼20004,星期四,"3,4",空闲
电机楼20004,星期四,"5,6",空闲
电机楼20004,星期四,"7,8",空闲
电机楼20004,星期四,"9,10",空闲
电机楼20004,星期日,"1,2",空闲
电机楼20004,星期日,"11,12",空闲
电机楼20004,星期日,"3,4",空闲
电机楼20004,星期日,"5,6",空闲
电机楼20004,星期日,"7,8",空闲
电机楼20004,星期日,"9,10",空闲
电机楼20010,星期一,"1,2",空闲
电机楼20010,星期一,"11,12",空闲
电机楼20010,星期一,"3,4",空闲
电机楼20010,星期一,"5,6",空闲
电机楼20010,星期一,"7,8",空闲
电机楼20010,星期一,"9,10",空闲
电机楼20010,星期三,"1,2",空闲
电机楼20010,星期三,"11,12",空闲
电机楼20010,星期三,"3,4",空闲
电机楼20010,星期三,"5,6",空闲
电机楼20010,星期三,"7,8",空闲
电机楼20010,星期三,"9,10",空闲
电机楼20010,星期二,"1,2",空闲
电机楼20010,星期二,"11,12",空闲
电机楼20010,星期二,"3,4",空闲
电机楼20010,星期二,"5,6",空闲
电机楼20010,星期二,"7,8",空闲
电机楼20010,星期二,"9,10",空闲
电机楼20010,星期五,"1,2",空闲
电机楼20010,星期五,"11,12",空闲
电机楼20010,星期五,"3,4",空闲
电机楼20010,星期五,"5,6",空闲
电机楼20010,星期五,"7,8",空闲
电机楼20010,星期五,"9,10",空闲
电机楼20010,星期六,"1,2",空闲
电机楼20010,星期六,"11,12",空闲
电机楼20010,星期六,"3,4",空闲
电机楼20010,星期六,"5,6",空闲
电机楼20010,星期六,"7,8",空闲
电机楼20010,星期六,"9,10",空闲
电机楼20010,星期四,"1,2",空闲
电机楼20010,星期四,"11,12",空闲
电机楼20010,星期四,"3,4",空闲
电机楼20010,星期四,"5,6",空闲
电机楼20010,星期四,"7,8",空闲
电机楼20010,星期四,"9,10",空闲
电机楼20010,星期日,"1,2",空闲
电机楼20010,星期日,"11,12",空闲
电机楼20010,星期日,"3,4",空闲
电机楼20010,星期日,"7,8",空闲
电机楼20010,星期日,"9,10",空闲
电机楼20019,星期一,"1,2",空闲
电机楼20019,星期一,"11,12",空闲
电机楼20019,星期一,"3,4",空闲
电机楼20019,星期一,"5,6",空闲
电机楼20019,星期一,"7,8",空闲
电机楼20019,星期一,"9,10",空闲
电机楼20019,星期三,"1,2",空闲
电机楼20019,星期三,"11,12",空闲
电机楼20019,星期三,"3,4",空闲
电机楼20019,星期三,"5,6",空闲
电机楼20019,星期三,"7,8",空闲
电机楼20019,星期三,"9,10",空闲
电机楼20019,星期二,"1,2",空闲
电机楼20019,星期二,"11,12",空闲
电机楼20019,星期二,"3,4",空闲
电机楼20019,星期二,"5,6",空闲
电机楼20019,星期二,"7,8",空闲
电机楼20019,星期二,"9,10",空闲
电机楼20019,星期五,"1,2",空闲
电机楼20019,星期五,"11,12",空闲
电机楼20019,星期五,"3,4",空闲
电机楼20019,星期五,"5,6",空闲
电机楼20019,星期五,"7,8",空闲
电机楼20019,星期五,"9,10",空闲
电机楼20019,星期六,"1,2",空闲
电机楼20019,星期六,"11,12",空闲
电机楼20019,星期六,"3,4",空闲
电机楼20019,星期六,"5,6",空闲
电机楼20019,星期六,"7,8",空闲
电机楼20019,星期六,"9,10",空闲
电机楼20019,星期四,"1,2",空闲
电机楼20019,星期四,"11,12",空闲
电机楼20019,星期四,"3,4",空闲
电机楼20019,星期四,"5,6",空闲
电机楼20019,星期四,"7,8",空闲
电机楼20019,星期四,"9,10",空闲
电机楼20019,星期日,"1,2",空闲
电机楼20019,星期日,"11,12",空闲
电机楼20019,星期日,"3,4",空闲
电机楼20019,星期日,"5,6",空闲
电机楼20019,星期日,"7,8",空闲
电机楼20019,星期日,"9,10",空闲
电机楼20025,星期一,"1,2",空闲
电机楼20025,星期一,"11,12",空闲
电机楼20025,星期一,"3,4",空闲
电机楼20025,星期一,"5,6",空闲
电机楼20025,星期一,"7,8",空闲
电机楼20025,星期一,"9,10",空闲
电机楼20025,星期三,"1,2",空闲
电机楼20025,星期三,"11,12",空闲
电机楼20025,星期三,"3,4",空闲
电机楼20025,星期三,"5,6",空闲
电机楼20025,星期三,"7,8",空闲
电机楼20025,星期三,"9,10",空闲
电机楼20025,星期二,"1,2",空闲
电机楼20025,星期二,"11,12",空闲
电机楼20025,星期二,"3,4",空闲
电机楼20025,星期二,"5,6",空闲
电机楼20025,星期二,"7,8",空闲
电机楼20025,星期二,"9,10",空闲
电机楼20025,星期五,"1,2",空闲
电机楼20025,星期五,"11,12",空闲
电机楼20025,星期五,"3,4",空闲
电机楼20025,星期五,"5,6",空闲
电机楼20025,星期五,"7,8",空闲
电机楼20025,星期五,"9,10",空闲
电机楼20025,星期六,"1,2",空闲
电机楼20025,星期六,"11,12",空闲
电机楼20025,星期六,"3,4",空闲
电机楼20025,星期六,"5,6",空闲
电机楼20025,星期六,"7,8",空闲
电机楼20025,星期六,"9,10",空闲
电机楼20025,星期四,"1,2",空闲
电机楼20025,星期四,"11,12",空闲
电机楼20025,星期四,"3,4",空闲
电机楼20025,星期四,"5,6",空闲
电机楼20025,星期四,"7,8",空闲
电机楼20025,星期四,"9,10",空闲
电机楼20025,星期日,"1,2",空闲
电机楼20025,星期日,"11,12",空闲
电机楼20025,星期日,"3,4",空闲
电机楼20025,星期日,"5,6",空闲
电机楼20025,星期日,"7,8",空闲
电机楼20025,星期日,"9,10",空闲
电机楼20035,星期一,"1,2",空闲
电机楼20035,星期一,"11,12",空闲
电机楼20035,星期一,"3,4",空闲
电机楼20035,星期一,"5,6",空闲
电机楼20035,星期一,"7,8",空闲
电机楼20035,星期一,"9,10",空闲
电机楼20035,星期三,"1,2",空闲
电机楼20035,星期三,"11,12",空闲
电机楼20035,星期三,"3,4",空闲
电机楼20035,星期三,"5,6",空闲
电机楼20035,星期三,"7,8",空闲
电机楼20035,星期三,"9,10",空闲
电机楼20035,星期二,"1,2",空闲
电机楼20035,星期二,"11,12",空闲
电机楼20035,星期二,"3,4",空闲
电机楼20035,星期二,"5,6",空闲
电机楼20035,星期二,"7,8",空闲
电机楼20035,星期二,"9,10",空闲
电机楼20035,星期五,"1,2",空闲
电机楼20035,星期五,"11,12",空闲
电机楼20035,星期五,"3,4",空闲
电机楼20035,星期五,"5,6",空闲
电机楼20035,星期五,"7,8",空闲
电机楼20035,星期五,"9,10",空闲
电机楼20035,星期六,"1,2",空闲
电机楼20035,星期六,"11,12",空闲
电机楼20035,星期六,"3,4",空闲
电机楼20035,星期六,"5,6",空闲
电机楼20035,星期六,"7,8",空闲
电机楼20035,星期六,"9,10",空闲
电机楼20035,星期四,"1,2",空闲
电机楼20035,星期四,"11,12",空闲
电机楼20035,星期四,"3,4",空闲
电机楼20035,星期四,"5,6",空闲
电机楼20035,星期四,"7,8",空闲
电机楼20035,星期四,"9,10",空闲
电机楼20035,星期日,"1,2",空闲
电机楼20035,星期日,"11,12",空闲
电机楼20035,星期日,"3,4",空闲
电机楼20035,星期日,"5,6",空闲
电机楼20035,星期日,"7,8",空闲
电机楼20035,星期日,"9,10",空闲
电机楼20038,星期一,"1,2",空闲
电机楼20038,星期一,"11,12",空闲
电机楼20038,星期一,"3,4",空闲
电机楼20038,星期一,"5,6",空闲
电机楼20038,星期一,"7,8",空闲
电机楼20038,星期一,"9,10",空闲
电机楼20038,星期三,"1,2",空闲
电机楼20038,星期三,"11,12",空闲
电机楼20038,星期三,"3,4",空闲
电机楼20038,星期三,"5,6",空闲
电机楼20038,星期三,"7,8",空闲
电机楼20038,星期三,"9,10",空闲
电机楼20038,星期二,"1,2",空闲
电机楼20038,星期二,"11,12",空闲
电机楼20038,星期二,"3,4",空闲
电机楼20038,星期二,"5,6",空闲
电机楼20038,星期二,"7,8",空闲
电机楼20038,星期二,"9,10",空闲
电机楼20038,星期五,"1,2",空闲
电机楼20038,星期五,"11,12",空闲
电机楼20038,星期五,"3,4",空闲
电机楼20038,星期五,"5,6",空闲
电机楼20038,星期五,"7,8",空闲
电机楼20038,星期五,"9,10",空闲
电机楼20038,星期六,"1,2",空闲
电机楼20038,星期六,"11,12",空闲
电机楼20038,星期六,"3,4",空闲
电机楼20038,星期六,"5,6",空闲
电机楼20038,星期六,"7,8",空闲
电机楼20038,星期六,"9,10",空闲
电机楼20038,星期四,"1,2",空闲
电机楼20038,星期四,"11,12",空闲
电机楼20038,星期四,"3,4",空闲
电机楼20038,星期四,"5,6",空闲
电机楼20038,星期四,"7,8",空闲
电机楼20038,星期四,"9,10",空闲
电机楼20038,星期日,"1,2",空闲
电机楼20038,星期日,"11,12",空闲
电机楼20038,星期日,"3,4",空闲
电机楼20038,星期日,"5,6",空闲
电机楼20038,星期日,"7,8",空闲
电机楼20038,星期日,"9,10",空闲
电机楼20041-8,星期一,"1,2",空闲
电机楼20041-8,星期一,"11,12",空闲
电机楼20041-8,星期一,"3,4",空闲
电机楼20041-8,星期一,"5,6",空闲
电机楼20041-8,星期一,"7,8",空闲
电机楼20041-8,星期一,"9,10",空闲
电机楼20041-8,星期三,"1,2",空闲
电机楼20041-8,星期三,"11,12",空闲
电机楼20041-8,星期三,"3,4",空闲
电机楼20041-8,星期三,"5,6",空闲
电机楼20041-8,星期三,"7,8",空闲
电机楼20041-8,星期三,"9,10",空闲
电机楼20041-8,星期二,"1,2",空闲
电机楼20041-8,星期二,"11,12",空闲
电机楼20041-8,星期二,"3,4",空闲
电机楼20041-8,星期二,"5,6",空闲
电机楼20041-8,星期二,"7,8",空闲
电机楼20041-8,星期二,"9,10",空闲
电机楼20041-8,星期五,"1,2",空闲
电机楼20041-8,星期五,"11,12",空闲
电机楼20041-8,星期五,"3,4",空闲
电机楼20041-8,星期五,"5,6",空闲
电机楼20041-8,星期五,"7,8",空闲
电机楼20041-8,星期五,"9,10",空闲
电机楼20041-8,星期六,"1,2",空闲
电机楼20041-8,星期六,"11,12",空闲
电机楼20041-8,星期六,"3,4",空闲
电机楼20041-8,星期六,"5,6",空闲
电机楼20041-8,星期六,"7,8",空闲
电机楼20041-8,星期六,"9,10",空闲
电机楼20041-8,星期四,"1,2",空闲
电机楼20041-8,星期四,"11,12",空闲
电机楼20041-8,星期四,"3,4",空闲
电机楼20041-8,星期四,"5,6",空闲
电机楼20041-8,星期四,"7,8",空闲
电机楼20041-8,星期四,"9,10",空闲
电机楼20041-8,星期日,"1,2",空闲
电机楼20041-8,星期日,"11,12",空闲
电机楼20041-8,星期日,"3,4",空闲
电机楼20041-8,星期日,"5,6",空闲
电机楼20041-8,星期日,"7,8",空闲
电机楼20041-8,星期日,"9,10",空闲
电机楼30012,星期一,"1,2",空闲
电机楼30012,星期一,"11,12",空闲
电机楼30012,星期一,"3,4",空闲
电机楼30012,星期一,"5,6",空闲
电机楼30012,星期一,"7,8",空闲
电机楼30012,星期一,"9,10",空闲
电机楼30012,星期三,"1,2",空闲
电机楼30012,星期三,"11,12",空闲
电机楼30012,星期三,"3,4",空闲
电机楼30012,星期三,"5,6",空闲
电机楼30012,星期三,"7,8",空闲
电机楼30012,星期三,"9,10",空闲
电机楼30012,星期二,"1,2",空闲
电机楼30012,星期二,"11,12",空闲
电机楼30012,星期二,"3,4",空闲
电机楼30012,星期二,"5,6",空闲
电机楼30012,星期二,"7,8",空闲
电机楼30012,星期二,"9,10",空闲
电机楼30012,星期五,"1,2",空闲
电机楼30012,星期五,"11,12",空闲
电机楼30012,星期五,"3,4",空闲
电机楼30012,星期五,"5,6",空闲
电机楼30012,星期五,"7,8",空闲
电机楼30012,星期五,"9,10",空闲
电机楼30012,星期六,"1,2",空闲
电机楼30012,星期六,"11,12",空闲
电机楼30012,星期六,"3,4",空闲
电机楼30012,星期六,"5,6",空闲
电机楼30012,星期六,"7,8",空闲
电机楼30012,星期六,"9,10",空闲
电机楼30012,星期四,"1,2",空闲
电机楼30012,星期四,"11,12",空闲
电机楼30012,星期四,"3,4",空闲
电机楼30012,星期四,"5,6",空闲
电机楼30012,星期四,"7,8",空闲
电机楼30012,星期四,"9,10",空闲
电机楼30012,星期日,"1,2",空闲
电机楼30012,星期日,"11,12",空闲
电机楼30012,星期日,"3,4",空闲
电机楼30012,星期日,"5,6",空闲
电机楼30012,星期日,"7,8",空闲
电机楼30012,星期日,"9,10",空闲
电机楼30012-1,星期一,"1,2",空闲
电机楼30012-1,星期一,"11,12",空闲
电机楼30012-1,星期一,"3,4",空闲
