场地,星期,时间段,状态
机械楼1031,星期四,"7,8",空闲
机械楼1031,星期四,"9,10",空闲
机械楼1031,星期日,"1,2",空闲
机械楼1031,星期日,"11,12",空闲
机械楼1031,星期日,"3,4",空闲
机械楼1031,星期日,"5,6",空闲
机械楼1031,星期日,"7,8",空闲
机械楼1031,星期日,"9,10",空闲
机械楼1033,星期一,"1,2",空闲
机械楼1033,星期一,"11,12",空闲
机械楼1033,星期一,"3,4",空闲
机械楼1033,星期一,"5,6",空闲
机械楼1033,星期一,"7,8",空闲
机械楼1033,星期一,"9,10",空闲
机械楼1033,星期三,"1,2",空闲
机械楼1033,星期三,"11,12",空闲
机械楼1033,星期三,"3,4",空闲
机械楼1033,星期三,"5,6",空闲
机械楼1033,星期三,"7,8",空闲
机械楼1033,星期三,"9,10",空闲
机械楼1033,星期二,"1,2",空闲
机械楼1033,星期二,"11,12",空闲
机械楼1033,星期二,"3,4",空闲
机械楼1033,星期二,"5,6",空闲
机械楼1033,星期二,"7,8",空闲
机械楼1033,星期二,"9,10",空闲
机械楼1033,星期五,"1,2",空闲
机械楼1033,星期五,"11,12",空闲
机械楼1033,星期五,"3,4",空闲
机械楼1033,星期五,"5,6",空闲
机械楼1033,星期五,"7,8",空闲
机械楼1033,星期五,"9,10",空闲
机械楼1033,星期六,"1,2",空闲
机械楼1033,星期六,"11,12",空闲
机械楼1033,星期六,"3,4",空闲
机械楼1033,星期六,"5,6",空闲
机械楼1033,星期六,"7,8",空闲
机械楼1033,星期六,"9,10",空闲
机械楼1033,星期四,"1,2",空闲
机械楼1033,星期四,"11,12",空闲
机械楼1033,星期四,"3,4",空闲
机械楼1033,星期四,"5,6",空闲
机械楼1033,星期四,"7,8",空闲
机械楼1033,星期四,"9,10",空闲
机械楼1033,星期日,"1,2",空闲
机械楼1033,星期日,"11,12",空闲
机械楼1033,星期日,"3,4",空闲
机械楼1033,星期日,"5,6",空闲
机械楼1033,星期日,"7,8",空闲
机械楼1033,星期日,"9,10",空闲
机械楼2001,星期一,"1,2",空闲
机械楼2001,星期一,"11,12",空闲
机械楼2001,星期一,"3,4",空闲
机械楼2001,星期一,"5,6",空闲
机械楼2001,星期一,"7,8",空闲
机械楼2001,星期一,"9,10",空闲
机械楼2001,星期三,"1,2",空闲
机械楼2001,星期三,"11,12",空闲
机械楼2001,星期三,"3,4",空闲
机械楼2001,星期三,"5,6",空闲
机械楼2001,星期三,"7,8",空闲
机械楼2001,星期三,"9,10",空闲
机械楼2001,星期二,"1,2",空闲
机械楼2001,星期二,"11,12",空闲
机械楼2001,星期二,"3,4",空闲
机械楼2001,星期二,"5,6",空闲
机械楼2001,星期二,"7,8",空闲
机械楼2001,星期二,"9,10",空闲
机械楼2001,星期五,"1,2",空闲
机械楼2001,星期五,"11,12",空闲
机械楼2001,星期五,"3,4",空闲
机械楼2001,星期五,"5,6",空闲
机械楼2001,星期五,"7,8",空闲
机械楼2001,星期五,"9,10",空闲
机械楼2001,星期六,"1,2",空闲
机械楼2001,星期六,"11,12",空闲
机械楼2001,星期六,"3,4",空闲
机械楼2001,星期六,"5,6",空闲
机械楼2001,星期六,"7,8",空闲
机械楼2001,星期六,"9,10",空闲
机械楼2001,星期四,"1,2",空闲
机械楼2001,星期四,"11,12",空闲
机械楼2001,星期四,"3,4",空闲
机械楼2001,星期四,"5,6",空闲
机械楼2001,星期四,"7,8",空闲
机械楼2001,星期四,"9,10",空闲
机械楼2001,星期日,"1,2",空闲
机械楼2001,星期日,"11,12",空闲
机械楼2001,星期日,"3,4",空闲
机械楼2001,星期日,"5,6",空闲
机械楼2001,星期日,"7,8",空闲
机械楼2001,星期日,"9,10",空闲
机械楼2003,星期一,"1,2",空闲
机械楼2003,星期一,"11,12",空闲
机械楼2003,星期一,"3,4",空闲
机械楼2003,星期一,"5,6",空闲
机械楼2003,星期一,"7,8",空闲
机械楼2003,星期一,"9,10",空闲
机械楼2003,星期三,"1,2",空闲
机械楼2003,星期三,"11,12",空闲
机械楼2003,星期三,"3,4",空闲
机械楼2003,星期三,"5,6",空闲
机械楼2003,星期三,"9,10",空闲
机械楼2003,星期二,"1,2",空闲
机械楼2003,星期二,"11,12",空闲
机械楼2003,星期二,"9,10",空闲
机械楼2003,星期五,"11,12",空闲
机械楼2003,星期五,"5,6",空闲
机械楼2003,星期五,"7,8",空闲
机械楼2003,星期五,"9,10",空闲
机械楼2003,星期六,"1,2",空闲
机械楼2003,星期六,"11,12",空闲
机械楼2003,星期六,"3,4",空闲
机械楼2003,星期六,"5,6",空闲
机械楼2003,星期六,"7,8",空闲
机械楼2003,星期六,"9,10",空闲
机械楼2003,星期四,"11,12",空闲
机械楼2003,星期四,"9,10",空闲
机械楼2003,星期日,"1,2",空闲
机械楼2003,星期日,"11,12",空闲
机械楼2003,星期日,"3,4",空闲
机械楼2003,星期日,"5,6",空闲
机械楼2003,星期日,"7,8",空闲
机械楼2003,星期日,"9,10",空闲
机械楼2007,星期一,"1,2",空闲
机械楼2007,星期一,"11,12",空闲
机械楼2007,星期一,"3,4",空闲
机械楼2007,星期一,"5,6",空闲
机械楼2007,星期一,"7,8",空闲
机械楼2007,星期一,"9,10",空闲
机械楼2007,星期三,"11,12",空闲
机械楼2007,星期三,"3,4",空闲
机械楼2007,星期三,"5,6",空闲
机械楼2007,星期三,"7,8",空闲
机械楼2007,星期三,"9,10",空闲
机械楼2007,星期二,"11,12",空闲
机械楼2007,星期二,"5,6",空闲
机械楼2007,星期二,"7,8",空闲
机械楼2007,星期二,"9,10",空闲
机械楼2007,星期五,"1,2",空闲
机械楼2007,星期五,"11,12",空闲
机械楼2007,星期五,"3,4",空闲
机械楼2007,星期五,"5,6",空闲
机械楼2007,星期五,"9,10",空闲
机械楼2007,星期六,"1,2",空闲
机械楼2007,星期六,"11,12",空闲
机械楼2007,星期六,"3,4",空闲
机械楼2007,星期六,"5,6",空闲
机械楼2007,星期六,"7,8",空闲
机械楼2007,星期六,"9,10",空闲
机械楼2007,星期四,"11,12",空闲
机械楼2007,星期四,"3,4",空闲
机械楼2007,星期四,"5,6",空闲
机械楼2007,星期四,"7,8",空闲
机械楼2007,星期四,"9,10",空闲
机械楼2007,星期日,"1,2",空闲
机械楼2007,星期日,"11,12",空闲
机械楼2007,星期日,"3,4",空闲
机械楼2007,星期日,"7,8",空闲
机械楼2007,星期日,"9,10",空闲
机械楼2022,星期一,"1,2",空闲
机械楼2022,星期一,"11,12",空闲
机械楼2022,星期一,"3,4",空闲
机械楼2022,星期一,"5,6",空闲
机械楼2022,星期一,"7,8",空闲
机械楼2022,星期一,"9,10",空闲
机械楼2022,星期三,"1,2",空闲
机械楼2022,星期三,"11,12",空闲
机械楼2022,星期三,"3,4",空闲
机械楼2022,星期三,"5,6",空闲
机械楼2022,星期三,"7,8",空闲
机械楼2022,星期三,"9,10",空闲
机械楼2022,星期二,"11,12",空闲
机械楼2022,星期二,"3,4",空闲
机械楼2022,星期二,"5,6",空闲
机械楼2022,星期二,"7,8",空闲
机械楼2022,星期五,"1,2",空闲
机械楼2022,星期五,"11,12",空闲
机械楼2022,星期五,"3,4",空闲
机械楼2022,星期五,"5,6",空闲
机械楼2022,星期五,"7,8",空闲
机械楼2022,星期五,"9,10",空闲
机械楼2022,星期六,"1,2",空闲
机械楼2022,星期六,"11,12",空闲
机械楼2022,星期六,"5,6",空闲
机械楼2022,星期六,"7,8",空闲
机械楼2022,星期六,"9,10",空闲
机械楼2022,星期四,"1,2",空闲
机械楼2022,星期四,"3,4",空闲
机械楼2022,星期四,"5,6",空闲
机械楼2022,星期日,"1,2",空闲
机械楼2022,星期日,"11,12",空闲
机械楼2022,星期日,"3,4",空闲
机械楼2022,星期日,"5,6",空闲
机械楼2031,星期一,"1,2",空闲
机械楼2031,星期一,"11,12",空闲
机械楼2031,星期一,"3,4",空闲
机械楼2031,星期一,"5,6",空闲
机械楼2031,星期一,"7,8",空闲
机械楼2031,星期一,"9,10",空闲
机械楼2031,星期三,"1,2",空闲
机械楼2031,星期三,"11,12",空闲
机械楼2031,星期三,"3,4",空闲
机械楼2031,星期三,"5,6",空闲
机械楼2031,星期三,"7,8",空闲
机械楼2031,星期三,"9,10",空闲
机械楼2031,星期二,"1,2",空闲
机械楼2031,星期二,"11,12",空闲
机械楼2031,星期二,"3,4",空闲
机械楼2031,星期二,"5,6",空闲
机械楼2031,星期二,"7,8",空闲
机械楼2031,星期二,"9,10",空闲
机械楼2031,星期五,"1,2",空闲
机械楼2031,星期五,"11,12",空闲
机械楼2031,星期五,"3,4",空闲
机械楼2031,星期五,"5,6",空闲
机械楼2031,星期五,"7,8",空闲
机械楼2031,星期五,"9,10",空闲
机械楼2031,星期六,"1,2",空闲
机械楼2031,星期六,"11,12",空闲
机械楼2031,星期六,"3,4",空闲
机械楼2031,星期六,"5,6",空闲
机械楼2031,星期六,"7,8",空闲
机械楼2031,星期六,"9,10",空闲
机械楼2031,星期四,"1,2",空闲
机械楼2031,星期四,"11,12",空闲
机械楼2031,星期四,"3,4",空闲
机械楼2031,星期四,"5,6",空闲
机械楼2031,星期四,"7,8",空闲
机械楼2031,星期四,"9,10",空闲
机械楼2031,星期日,"1,2",空闲
机械楼2031,星期日,"11,12",空闲
机械楼2031,星期日,"3,4",空闲
机械楼2031,星期日,"5,6",空闲
机械楼2031,星期日,"7,8",空闲
机械楼2031,星期日,"9,10",空闲
机械楼2033,星期一,"1,2",空闲
机械楼2033,星期一,"11,12",空闲
机械楼2033,星期一,"3,4",空闲
机械楼2033,星期一,"5,6",空闲
机械楼2033,星期一,"7,8",空闲
机械楼2033,星期一,"9,10",空闲
机械楼2033,星期三,"1,2",空闲
机械楼2033,星期三,"11,12",空闲
机械楼2033,星期三,"3,4",空闲
机械楼2033,星期三,"5,6",空闲
机械楼2033,星期三,"7,8",空闲
机械楼2033,星期三,"9,10",空闲
机械楼2033,星期二,"1,2",空闲
机械楼2033,星期二,"11,12",空闲
机械楼2033,星期二,"3,4",空闲
机械楼2033,星期二,"5,6",空闲
机械楼2033,星期二,"7,8",空闲
机械楼2033,星期二,"9,10",空闲
机械楼2033,星期五,"1,2",空闲
机械楼2033,星期五,"11,12",空闲
机械楼2033,星期五,"3,4",空闲
机械楼2033,星期五,"5,6",空闲
机械楼2033,星期五,"7,8",空闲
机械楼2033,星期五,"9,10",空闲
机械楼2033,星期六,"1,2",空闲
机械楼2033,星期六,"11,12",空闲
机械楼2033,星期六,"3,4",空闲
机械楼2033,星期六,"5,6",空闲
机械楼2033,星期六,"7,8",空闲
机械楼2033,星期六,"9,10",空闲
机械楼2033,星期四,"1,2",空闲
机械楼2033,星期四,"11,12",空闲
机械楼2033,星期四,"3,4",空闲
机械楼2033,星期四,"5,6",空闲
机械楼2033,星期四,"7,8",空闲
机械楼2033,星期四,"9,10",空闲
机械楼2033,星期日,"1,2",空闲
机械楼2033,星期日,"11,12",空闲
机械楼2033,星期日,"3,4",空闲
机械楼2033,星期日,"5,6",空闲
机械楼2033,星期日,"7,8",空闲
机械楼2033,星期日,"9,10",空闲
机械楼2039,星期一,"1,2",空闲
机械楼2039,星期一,"11,12",空闲
机械楼2039,星期一,"3,4",空闲
机械楼2039,星期一,"5,6",空闲
机械楼2039,星期一,"7,8",空闲
机械楼2039,星期一,"9,10",空闲
机械楼2039,星期三,"1,2",空闲
机械楼2039,星期三,"11,12",空闲
机械楼2039,星期三,"3,4",空闲
机械楼2039,星期三,"5,6",空闲
机械楼2039,星期三,"7,8",空闲
机械楼2039,星期三,"9,10",空闲
机械楼2039,星期二,"1,2",空闲
机械楼2039,星期二,"11,12",空闲
机械楼2039,星期二,"3,4",空闲
机械楼2039,星期二,"5,6",空闲
机械楼2039,星期二,"7,8",空闲
机械楼2039,星期二,"9,10",空闲
机械楼2039,星期五,"1,2",空闲
机械楼2039,星期五,"11,12",空闲
机械楼2039,星期五,"3,4",空闲
机械楼2039,星期五,"5,6",空闲
机械楼2039,星期五,"7,8",空闲
机械楼2039,星期五,"9,10",空闲
机械楼2039,星期六,"1,2",空闲
机械楼2039,星期六,"11,12",空闲
机械楼2039,星期六,"3,4",空闲
机械楼2039,星期六,"5,6",空闲
机械楼2039,星期六,"7,8",空闲
机械楼2039,星期六,"9,10",空闲
机械楼2039,星期四,"1,2",空闲
机械楼2039,星期四,"11,12",空闲
机械楼2039,星期四,"3,4",空闲
机械楼2039,星期四,"5,6",空闲
机械楼2039,星期四,"7,8",空闲
机械楼2039,星期四,"9,10",空闲
机械楼2039,星期日,"1,2",空闲
机械楼2039,星期日,"11,12",空闲
机械楼2039,星期日,"3,4",空闲
机械楼2039,星期日,"5,6",空闲
机械楼2039,星期日,"7,8",空闲
机械楼2039,星期日,"9,10",空闲
机械楼2040,星期一,"1,2",空闲
机械楼2040,星期一,"11,12",空闲
机械楼2040,星期一,"3,4",空闲
机械楼2040,星期一,"5,6",空闲
机械楼2040,星期一,"7,8",空闲
机械楼2040,星期一,"9,10",空闲
机械楼2040,星期三,"1,2",空闲
机械楼2040,星期三,"11,12",空闲
机械楼2040,星期三,"3,4",空闲
机械楼2040,星期三,"5,6",空闲
机械楼2040,星期三,"7,8",空闲
机械楼2040,星期三,"9,10",空闲
机械楼2040,星期二,"1,2",空闲
机械楼2040,星期二,"11,12",空闲
机械楼2040,星期二,"3,4",空闲
机械楼2040,星期二,"5,6",空闲
机械楼2040,星期二,"7,8",空闲
机械楼2040,星期二,"9,10",空闲
机械楼2040,星期五,"1,2",空闲
机械楼2040,星期五,"11,12",空闲
机械楼2040,星期五,"3,4",空闲
机械楼2040,星期五,"5,6",空闲
机械楼2040,星期五,"7,8",空闲
机械楼2040,星期五,"9,10",空闲
机械楼2040,星期六,"1,2",空闲
机械楼2040,星期六,"11,12",空闲
机械楼2040,星期六,"3,4",空闲
机械楼2040,星期六,"5,6",空闲
机械楼2040,星期六,"7,8",空闲
机械楼2040,星期六,"9,10",空闲
机械楼2040,星期四,"1,2",空闲
机械楼2040,星期四,"11,12",空闲
机械楼2040,星期四,"3,4",空闲
机械楼2040,星期四,"5,6",空闲
机械楼2040,星期四,"7,8",空闲
机械楼2040,星期四,"9,10",空闲
机械楼2040,星期日,"1,2",空闲
机械楼2040,星期日,"11,12",空闲
机械楼2040,星期日,"3,4",空闲
机械楼2040,星期日,"5,6",空闲
机械楼2040,星期日,"7,8",空闲
机械楼2040,星期日,"9,10",空闲
机械楼2041,星期一,"1,2",空闲
机械楼2041,星期一,"11,12",空闲
机械楼2041,星期一,"3,4",空闲
机械楼2041,星期一,"5,6",空闲
机械楼2041,星期一,"7,8",空闲
机械楼2041,星期一,"9,10",空闲
机械楼2041,星期三,"1,2",空闲
机械楼2041,星期三,"11,12",空闲
机械楼2041,星期三,"3,4",空闲
机械楼2041,星期三,"5,6",空闲
机械楼2041,星期三,"7,8",空闲
机械楼2041,星期三,"9,10",空闲
机械楼2041,星期二,"1,2",空闲
机械楼2041,星期二,"11,12",空闲
机械楼2041,星期二,"3,4",空闲
机械楼2041,星期二,"5,6",空闲
机械楼2041,星期二,"7,8",空闲
机械楼2041,星期二,"9,10",空闲
机械楼2041,星期五,"1,2",空闲
机械楼2041,星期五,"11,12",空闲
机械楼2041,星期五,"3,4",空闲
机械楼2041,星期五,"5,6",空闲
机械楼2041,星期五,"7,8",空闲
机械楼2041,星期五,"9,10",空闲
机械楼2041,星期六,"1,2",空闲
机械楼2041,星期六,"11,12",空闲
机械楼2041,星期六,"3,4",空闲
机械楼2041,星期六,"5,6",空闲
机械楼2041,星期六,"7,8",空闲
机械楼2041,星期六,"9,10",空闲
机械楼2041,星期四,"1,2",空闲
机械楼2041,星期四,"11,12",空闲
机械楼2041,星期四,"3,4",空闲
机械楼2041,星期四,"5,6",空闲
机械楼2041,星期四,"7,8",空闲
机械楼2041,星期四,"9,10",空闲
机械楼2041,星期日,"1,2",空闲
机械楼2041,星期日,"11,12",空闲
机械楼2041,星期日,"3,4",空闲
机械楼2041,星期日,"5,6",空闲
机械楼2041,星期日,"7,8",空闲
机械楼2041,星期日,"9,10",空闲
机械楼2050,星期一,"1,2",空闲
机械楼2050,星期一,"11,12",空闲
机械楼2050,星期一,"3,4",空闲
机械楼2050,星期一,"5,6",空闲
机械楼2050,星期一,"7,8",空闲
机械楼2050,星期一,"9,10",空闲
机械楼2050,星期三,"1,2",空闲
机械楼2050,星期三,"11,12",空闲
机械楼2050,星期三,"7,8",空闲
机械楼2050,星期三,"9,10",空闲
机械楼2050,星期二,"1,2",空闲
机械楼2050,星期五,"1,2",空闲
机械楼2050,星期五,"7,8",空闲
机械楼3005,星期一,"1,2",空闲
机械楼3005,星期一,"11,12",空闲
机械楼3005,星期一,"3,4",空闲
机械楼3005,星期一,"5,6",空闲
机械楼3005,星期一,"7,8",空闲
机械楼3005,星期一,"9,10",空闲
机械楼3005,星期三,"1,2",空闲
机械楼3005,星期三,"11,12",空闲
机械楼3005,星期三,"3,4",空闲
机械楼3005,星期三,"5,6",空闲
机械楼3005,星期三,"7,8",空闲
机械楼3005,星期三,"9,10",空闲
机械楼3005,星期二,"1,2",空闲
机械楼3005,星期二,"11,12",空闲
机械楼3005,星期二,"3,4",空闲
机械楼3005,星期二,"5,6",空闲
机械楼3005,星期二,"7,8",空闲
机械楼3005,星期二,"9,10",空闲
机械楼3005,星期五,"1,2",空闲
机械楼3005,星期五,"11,12",空闲
机械楼3005,星期五,"3,4",空闲
机械楼3005,星期五,"5,6",空闲
机械楼3005,星期五,"7,8",空闲
机械楼3005,星期五,"9,10",空闲
机械楼3005,星期六,"1,2",空闲
机械楼3005,星期六,"11,12",空闲
机械楼3005,星期六,"3,4",空闲
机械楼3005,星期六,"5,6",空闲
机械楼3005,星期六,"7,8",空闲
机械楼3005,星期六,"9,10",空闲
机械楼3005,星期四,"1,2",空闲
机械楼3005,星期四,"11,12",空闲
机械楼3005,星期四,"3,4",空闲
机械楼3005,星期四,"5,6",空闲
机械楼3005,星期四,"7,8",空闲
机械楼3005,星期四,"9,10",空闲
机械楼3005,星期日,"1,2",空闲
机械楼3005,星期日,"11,12",空闲
机械楼3005,星期日,"3,4",空闲
机械楼3005,星期日,"5,6",空闲
机械楼3005,星期日,"7,8",空闲
机械楼3005,星期日,"9,10",空闲
机械楼3026,星期一,"1,2",空闲
机械楼3026,星期一,"11,12",空闲
机械楼3026,星期一,"3,4",空闲
机械楼3026,星期一,"5,6",空闲
机械楼3026,星期一,"7,8",空闲
机械楼3026,星期一,"9,10",空闲
机械楼3026,星期三,"1,2",空闲
机械楼3026,星期三,"11,12",空闲
机械楼3026,星期三,"3,4",空闲
机械楼3026,星期三,"5,6",空闲
机械楼3026,星期三,"7,8",空闲
机械楼3026,星期三,"9,10",空闲
机械楼3026,星期二,"1,2",空闲
机械楼3026,星期二,"11,12",空闲
机械楼3026,星期二,"3,4",空闲
机械楼3026,星期二,"5,6",空闲
机械楼3026,星期二,"7,8",空闲
机械楼3026,星期二,"9,10",空闲
机械楼3026,星期五,"1,2",空闲
机械楼3026,星期五,"11,12",空闲
机械楼3026,星期五,"3,4",空闲
机械楼3026,星期五,"5,6",空闲
机械楼3026,星期五,"7,8",空闲
机械楼3026,星期五,"9,10",空闲
机械楼3026,星期六,"1,2",空闲
机械楼3026,星期六,"11,12",空闲
机械楼3026,星期六,"3,4",空闲
机械楼3026,星期六,"5,6",空闲
机械楼3026,星期六,"7,8",空闲
机械楼3026,星期六,"9,10",空闲
机械楼3026,星期四,"1,2",空闲
机械楼3026,星期四,"11,12",空闲
机械楼3026,星期四,"3,4",空闲
机械楼3026,星期四,"5,6",空闲
机械楼3026,星期四,"7,8",空闲
机械楼3026,星期四,"9,10",空闲
机械楼3026,星期日,"1,2",空闲
