场地,星期,时间段,状态
BX114,星期三,"5,6",空闲
BX114,星期三,"7,8",空闲
BX114,星期三,"9,10",空闲
BX114,星期二,"1,2",空闲
BX114,星期二,"11,12",空闲
BX114,星期二,"3,4",空闲
BX114,星期二,"5,6",空闲
BX114,星期二,"7,8",空闲
BX114,星期二,"9,10",空闲
BX114,星期五,"1,2",空闲
BX114,星期五,"11,12",空闲
BX114,星期五,"3,4",空闲
BX114,星期五,"5,6",空闲
BX114,星期五,"7,8",空闲
BX114,星期五,"9,10",空闲
BX114,星期六,"1,2",空闲
BX114,星期六,"11,12",空闲
BX114,星期六,"3,4",空闲
BX114,星期六,"5,6",空闲
BX114,星期六,"7,8",空闲
BX114,星期六,"9,10",空闲
BX114,星期四,"1,2",空闲
BX114,星期四,"11,12",空闲
BX114,星期四,"3,4",空闲
BX114,星期四,"5,6",空闲
BX114,星期四,"7,8",空闲
BX114,星期四,"9,10",空闲
BX114,星期日,"1,2",空闲
BX114,星期日,"11,12",空闲
BX114,星期日,"3,4",空闲
BX114,星期日,"5,6",空闲
BX114,星期日,"7,8",空闲
BX114,星期日,"9,10",空闲
BX212,星期一,"1,2",空闲
BX212,星期一,"11,12",空闲
BX212,星期一,"3,4",空闲
BX212,星期一,"5,6",空闲
BX212,星期一,"7,8",空闲
BX212,星期一,"9,10",空闲
BX212,星期三,"1,2",空闲
BX212,星期三,"11,12",空闲
BX212,星期三,"3,4",空闲
BX212,星期三,"5,6",空闲
BX212,星期三,"7,8",空闲
BX212,星期三,"9,10",空闲
BX212,星期二,"1,2",空闲
BX212,星期二,"11,12",空闲
BX212,星期二,"3,4",空闲
BX212,星期二,"5,6",空闲
BX212,星期二,"7,8",空闲
BX212,星期二,"9,10",空闲
BX212,星期五,"1,2",空闲
BX212,星期五,"11,12",空闲
BX212,星期五,"3,4",空闲
BX212,星期五,"5,6",空闲
BX212,星期五,"7,8",空闲
BX212,星期五,"9,10",空闲
BX212,星期六,"1,2",空闲
BX212,星期六,"11,12",空闲
BX212,星期六,"3,4",空闲
BX212,星期六,"5,6",空闲
BX212,星期六,"7,8",空闲
BX212,星期六,"9,10",空闲
BX212,星期四,"1,2",空闲
BX212,星期四,"11,12",空闲
BX212,星期四,"3,4",空闲
BX212,星期四,"5,6",空闲
BX212,星期四,"7,8",空闲
BX212,星期四,"9,10",空闲
BX212,星期日,"1,2",空闲
BX212,星期日,"11,12",空闲
BX212,星期日,"3,4",空闲
BX212,星期日,"5,6",空闲
BX212,星期日,"7,8",空闲
BX212,星期日,"9,10",空闲
BX308,星期一,"1,2",空闲
BX308,星期一,"11,12",空闲
BX308,星期一,"3,4",空闲
BX308,星期一,"5,6",空闲
BX308,星期一,"7,8",空闲
BX308,星期一,"9,10",空闲
BX308,星期三,"1,2",空闲
BX308,星期三,"11,12",空闲
BX308,星期三,"3,4",空闲
BX308,星期三,"5,6",空闲
BX308,星期三,"7,8",空闲
BX308,星期三,"9,10",空闲
BX308,星期二,"1,2",空闲
BX308,星期二,"11,12",空闲
BX308,星期二,"3,4",空闲
BX308,星期二,"5,6",空闲
BX308,星期二,"7,8",空闲
BX308,星期二,"9,10",空闲
BX308,星期五,"1,2",空闲
BX308,星期五,"11,12",空闲
BX308,星期五,"3,4",空闲
BX308,星期五,"5,6",空闲
BX308,星期五,"7,8",空闲
BX308,星期五,"9,10",空闲
BX308,星期六,"1,2",空闲
BX308,星期六,"11,12",空闲
BX308,星期六,"3,4",空闲
BX308,星期六,"5,6",空闲
BX308,星期六,"7,8",空闲
BX308,星期六,"9,10",空闲
BX308,星期四,"1,2",空闲
BX308,星期四,"11,12",空闲
BX308,星期四,"3,4",空闲
BX308,星期四,"5,6",空闲
BX308,星期四,"7,8",空闲
BX308,星期四,"9,10",空闲
BX308,星期日,"1,2",空闲
BX308,星期日,"11,12",空闲
BX308,星期日,"3,4",空闲
BX308,星期日,"5,6",空闲
BX308,星期日,"7,8",空闲
BX308,星期日,"9,10",空闲
BX312,星期一,"1,2",空闲
BX312,星期一,"11,12",空闲
BX312,星期一,"3,4",空闲
BX312,星期一,"5,6",空闲
BX312,星期一,"7,8",空闲
BX312,星期一,"9,10",空闲
BX312,星期三,"1,2",空闲
BX312,星期三,"11,12",空闲
BX312,星期三,"3,4",空闲
BX312,星期三,"5,6",空闲
BX312,星期三,"7,8",空闲
BX312,星期三,"9,10",空闲
BX312,星期二,"1,2",空闲
BX312,星期二,"11,12",空闲
BX312,星期二,"3,4",空闲
BX312,星期二,"5,6",空闲
BX312,星期二,"7,8",空闲
BX312,星期二,"9,10",空闲
BX312,星期五,"1,2",空闲
BX312,星期五,"11,12",空闲
BX312,星期五,"3,4",空闲
BX312,星期五,"5,6",空闲
BX312,星期五,"7,8",空闲
BX312,星期五,"9,10",空闲
BX312,星期六,"1,2",空闲
BX312,星期六,"11,12",空闲
BX312,星期六,"3,4",空闲
BX312,星期六,"5,6",空闲
BX312,星期六,"7,8",空闲
BX312,星期六,"9,10",空闲
BX312,星期四,"1,2",空闲
BX312,星期四,"11,12",空闲
BX312,星期四,"3,4",空闲
BX312,星期四,"5,6",空闲
BX312,星期四,"7,8",空闲
BX312,星期四,"9,10",空闲
BX312,星期日,"1,2",空闲
BX312,星期日,"11,12",空闲
BX312,星期日,"3,4",空闲
BX312,星期日,"5,6",空闲
BX312,星期日,"7,8",空闲
BX312,星期日,"9,10",空闲
BX314,星期一,"1,2",空闲
BX314,星期一,"11,12",空闲
BX314,星期一,"3,4",空闲
BX314,星期一,"5,6",空闲
BX314,星期一,"7,8",空闲
BX314,星期一,"9,10",空闲
BX314,星期三,"1,2",空闲
BX314,星期三,"11,12",空闲
BX314,星期三,"3,4",空闲
BX314,星期三,"5,6",空闲
BX314,星期三,"7,8",空闲
BX314,星期三,"9,10",空闲
BX314,星期二,"1,2",空闲
BX314,星期二,"11,12",空闲
BX314,星期二,"3,4",空闲
BX314,星期二,"5,6",空闲
BX314,星期二,"7,8",空闲
BX314,星期二,"9,10",空闲
BX314,星期五,"1,2",空闲
BX314,星期五,"11,12",空闲
BX314,星期五,"3,4",空闲
BX314,星期五,"5,6",空闲
BX314,星期五,"7,8",空闲
BX314,星期五,"9,10",空闲
BX314,星期六,"1,2",空闲
BX314,星期六,"11,12",空闲
BX314,星期六,"3,4",空闲
BX314,星期六,"5,6",空闲
BX314,星期六,"7,8",空闲
BX314,星期六,"9,10",空闲
BX314,星期四,"1,2",空闲
BX314,星期四,"11,12",空闲
BX314,星期四,"3,4",空闲
BX314,星期四,"5,6",空闲
BX314,星期四,"7,8",空闲
BX314,星期四,"9,10",空闲
BX314,星期日,"1,2",空闲
BX314,星期日,"11,12",空闲
BX314,星期日,"3,4",空闲
BX314,星期日,"5,6",空闲
BX314,星期日,"7,8",空闲
BX314,星期日,"9,10",空闲
BX412,星期一,"1,2",空闲
BX412,星期一,"11,12",空闲
BX412,星期一,"3,4",空闲
BX412,星期一,"5,6",空闲
BX412,星期一,"7,8",空闲
BX412,星期一,"9,10",空闲
BX412,星期三,"1,2",空闲
BX412,星期三,"11,12",空闲
BX412,星期三,"3,4",空闲
BX412,星期三,"5,6",空闲
BX412,星期三,"7,8",空闲
BX412,星期三,"9,10",空闲
BX412,星期二,"1,2",空闲
BX412,星期二,"11,12",空闲
BX412,星期二,"3,4",空闲
BX412,星期二,"5,6",空闲
BX412,星期二,"7,8",空闲
BX412,星期二,"9,10",空闲
BX412,星期五,"1,2",空闲
BX412,星期五,"11,12",空闲
BX412,星期五,"3,4",空闲
BX412,星期五,"5,6",空闲
BX412,星期五,"7,8",空闲
BX412,星期五,"9,10",空闲
BX412,星期六,"1,2",空闲
BX412,星期六,"11,12",空闲
BX412,星期六,"3,4",空闲
BX412,星期六,"5,6",空闲
BX412,星期六,"7,8",空闲
BX412,星期六,"9,10",空闲
BX412,星期四,"1,2",空闲
BX412,星期四,"11,12",空闲
BX412,星期四,"3,4",空闲
BX412,星期四,"5,6",空闲
BX412,星期四,"7,8",空闲
BX412,星期四,"9,10",空闲
BX412,星期日,"1,2",空闲
BX412,星期日,"11,12",空闲
BX412,星期日,"3,4",空闲
BX412,星期日,"5,6",空闲
BX412,星期日,"7,8",空闲
BX412,星期日,"9,10",空闲
BX414,星期一,"1,2",空闲
BX414,星期一,"11,12",空闲
BX414,星期一,"3,4",空闲
BX414,星期一,"5,6",空闲
BX414,星期一,"7,8",空闲
BX414,星期一,"9,10",空闲
BX414,星期三,"1,2",空闲
BX414,星期三,"11,12",空闲
BX414,星期三,"3,4",空闲
BX414,星期三,"5,6",空闲
BX414,星期三,"7,8",空闲
BX414,星期三,"9,10",空闲
BX414,星期二,"1,2",空闲
BX414,星期二,"11,12",空闲
BX414,星期二,"3,4",空闲
BX414,星期二,"5,6",空闲
BX414,星期二,"7,8",空闲
BX414,星期二,"9,10",空闲
BX414,星期五,"1,2",空闲
BX414,星期五,"11,12",空闲
BX414,星期五,"3,4",空闲
BX414,星期五,"5,6",空闲
BX414,星期五,"7,8",空闲
BX414,星期五,"9,10",空闲
BX414,星期六,"1,2",空闲
BX414,星期六,"11,12",空闲
BX414,星期六,"3,4",空闲
BX414,星期六,"5,6",空闲
BX414,星期六,"7,8",空闲
BX414,星期六,"9,10",空闲
BX414,星期四,"1,2",空闲
BX414,星期四,"11,12",空闲
BX414,星期四,"3,4",空闲
BX414,星期四,"5,6",空闲
BX414,星期四,"7,8",空闲
BX414,星期四,"9,10",空闲
BX414,星期日,"1,2",空闲
BX414,星期日,"11,12",空闲
BX414,星期日,"3,4",空闲
BX414,星期日,"5,6",空闲
BX414,星期日,"7,8",空闲
BX414,星期日,"9,10",空闲
二区理化楼202,星期一,"1,2",空闲
二区理化楼202,星期一,"11,12",空闲
二区理化楼202,星期一,"3,4",空闲
二区理化楼202,星期一,"9,10",空闲
二区理化楼202,星期三,"1,2",空闲
二区理化楼202,星期三,"11,12",空闲
二区理化楼202,星期三,"3,4",空闲
二区理化楼202,星期三,"5,6",空闲
二区理化楼202,星期三,"7,8",空闲
二区理化楼202,星期三,"9,10",空闲
二区理化楼202,星期二,"1,2",空闲
二区理化楼202,星期二,"11,12",空闲
二区理化楼202,星期二,"3,4",空闲
二区理化楼202,星期二,"5,6",空闲
二区理化楼202,星期二,"7,8",空闲
二区理化楼202,星期二,"9,10",空闲
二区理化楼202,星期五,"1,2",空闲
二区理化楼202,星期五,"11,12",空闲
二区理化楼202,星期五,"3,4",空闲
二区理化楼202,星期五,"5,6",空闲
二区理化楼202,星期五,"7,8",空闲
二区理化楼202,星期五,"9,10",空闲
二区理化楼202,星期六,"1,2",空闲
二区理化楼202,星期六,"11,12",空闲
二区理化楼202,星期六,"3,4",空闲
二区理化楼202,星期六,"5,6",空闲
二区理化楼202,星期六,"7,8",空闲
二区理化楼202,星期六,"9,10",空闲
二区理化楼202,星期四,"1,2",空闲
二区理化楼202,星期四,"11,12",空闲
二区理化楼202,星期四,"3,4",空闲
二区理化楼202,星期四,"5,6",空闲
二区理化楼202,星期四,"7,8",空闲
二区理化楼202,星期四,"9,10",空闲
二区理化楼202,星期日,"1,2",空闲
二区理化楼202,星期日,"11,12",空闲
二区理化楼202,星期日,"3,4",空闲
二区理化楼202,星期日,"5,6",空闲
二区理化楼202,星期日,"7,8",空闲
二区理化楼202,星期日,"9,10",空闲
二区理化楼204,星期一,"1,2",空闲
二区理化楼204,星期一,"11,12",空闲
二区理化楼204,星期一,"3,4",空闲
二区理化楼204,星期一,"5,6",空闲
二区理化楼204,星期一,"7,8",空闲
二区理化楼204,星期一,"9,10",空闲
二区理化楼204,星期三,"1,2",空闲
二区理化楼204,星期三,"11,12",空闲
二区理化楼204,星期三,"3,4",空闲
二区理化楼204,星期三,"5,6",空闲
二区理化楼204,星期三,"7,8",空闲
二区理化楼204,星期三,"9,10",空闲
二区理化楼204,星期二,"1,2",空闲
二区理化楼204,星期二,"11,12",空闲
二区理化楼204,星期二,"3,4",空闲
二区理化楼204,星期二,"5,6",空闲
二区理化楼204,星期二,"7,8",空闲
二区理化楼204,星期二,"9,10",空闲
二区理化楼204,星期五,"1,2",空闲
二区理化楼204,星期五,"11,12",空闲
二区理化楼204,星期五,"3,4",空闲
二区理化楼204,星期五,"5,6",空闲
二区理化楼204,星期五,"7,8",空闲
二区理化楼204,星期五,"9,10",空闲
二区理化楼204,星期六,"1,2",空闲
二区理化楼204,星期六,"11,12",空闲
二区理化楼204,星期六,"3,4",空闲
二区理化楼204,星期六,"5,6",空闲
二区理化楼204,星期六,"7,8",空闲
二区理化楼204,星期六,"9,10",空闲
二区理化楼204,星期四,"1,2",空闲
二区理化楼204,星期四,"11,12",空闲
二区理化楼204,星期四,"3,4",空闲
二区理化楼204,星期四,"5,6",空闲
二区理化楼204,星期四,"7,8",空闲
二区理化楼204,星期四,"9,10",空闲
二区理化楼204,星期日,"1,2",空闲
二区理化楼204,星期日,"11,12",空闲
二区理化楼204,星期日,"3,4",空闲
二区理化楼204,星期日,"5,6",空闲
二区理化楼204,星期日,"7,8",空闲
二区理化楼204,星期日,"9,10",空闲
二区理化楼205,星期一,"1,2",空闲
二区理化楼205,星期一,"11,12",空闲
二区理化楼205,星期一,"3,4",空闲
二区理化楼205,星期一,"9,10",空闲
二区理化楼205,星期三,"1,2",空闲
二区理化楼205,星期三,"11,12",空闲
二区理化楼205,星期三,"3,4",空闲
二区理化楼205,星期三,"5,6",空闲
二区理化楼205,星期三,"7,8",空闲
二区理化楼205,星期三,"9,10",空闲
二区理化楼205,星期二,"1,2",空闲
二区理化楼205,星期二,"11,12",空闲
二区理化楼205,星期二,"3,4",空闲
二区理化楼205,星期二,"5,6",空闲
二区理化楼205,星期二,"7,8",空闲
二区理化楼205,星期二,"9,10",空闲
二区理化楼205,星期五,"1,2",空闲
二区理化楼205,星期五,"11,12",空闲
二区理化楼205,星期五,"3,4",空闲
二区理化楼205,星期五,"5,6",空闲
二区理化楼205,星期五,"7,8",空闲
二区理化楼205,星期五,"9,10",空闲
二区理化楼205,星期六,"1,2",空闲
二区理化楼205,星期六,"11,12",空闲
二区理化楼205,星期六,"3,4",空闲
二区理化楼205,星期六,"5,6",空闲
二区理化楼205,星期六,"7,8",空闲
二区理化楼205,星期六,"9,10",空闲
二区理化楼205,星期四,"1,2",空闲
二区理化楼205,星期四,"11,12",空闲
二区理化楼205,星期四,"3,4",空闲
二区理化楼205,星期四,"5,6",空闲
二区理化楼205,星期四,"7,8",空闲
二区理化楼205,星期四,"9,10",空闲
二区理化楼205,星期日,"1,2",空闲
二区理化楼205,星期日,"11,12",空闲
二区理化楼205,星期日,"3,4",空闲
二区理化楼205,星期日,"5,6",空闲
二区理化楼205,星期日,"7,8",空闲
二区理化楼205,星期日,"9,10",空闲
二区理化楼206,星期一,"1,2",空闲
二区理化楼206,星期一,"11,12",空闲
二区理化楼206,星期一,"3,4",空闲
二区理化楼206,星期一,"5,6",空闲
二区理化楼206,星期一,"7,8",空闲
二区理化楼206,星期一,"9,10",空闲
二区理化楼206,星期三,"1,2",空闲
二区理化楼206,星期三,"11,12",空闲
二区理化楼206,星期三,"3,4",空闲
二区理化楼206,星期三,"5,6",空闲
二区理化楼206,星期三,"7,8",空闲
二区理化楼206,星期三,"9,10",空闲
二区理化楼206,星期二,"1,2",空闲
二区理化楼206,星期二,"11,12",空闲
二区理化楼206,星期二,"3,4",空闲
二区理化楼206,星期二,"5,6",空闲
二区理化楼206,星期二,"7,8",空闲
二区理化楼206,星期二,"9,10",空闲
二区理化楼206,星期五,"1,2",空闲
二区理化楼206,星期五,"11,12",空闲
二区理化楼206,星期五,"3,4",空闲
二区理化楼206,星期五,"5,6",空闲
二区理化楼206,星期五,"7,8",空闲
二区理化楼206,星期五,"9,10",空闲
二区理化楼206,星期六,"1,2",空闲
二区理化楼206,星期六,"11,12",空闲
二区理化楼206,星期六,"3,4",空闲
二区理化楼206,星期六,"5,6",空闲
二区理化楼206,星期六,"7,8",空闲
二区理化楼206,星期六,"9,10",空闲
二区理化楼206,星期四,"1,2",空闲
二区理化楼206,星期四,"11,12",空闲
二区理化楼206,星期四,"3,4",空闲
二区理化楼206,星期四,"5,6",空闲
二区理化楼206,星期四,"7,8",空闲
二区理化楼206,星期四,"9,10",空闲
二区理化楼206,星期日,"1,2",空闲
二区理化楼206,星期日,"11,12",空闲
二区理化楼206,星期日,"3,4",空闲
二区理化楼206,星期日,"5,6",空闲
二区理化楼206,星期日,"7,8",空闲
二区理化楼206,星期日,"9,10",空闲
二区理化楼207,星期一,"1,2",空闲
二区理化楼207,星期一,"11,12",空闲
二区理化楼207,星期一,"3,4",空闲
二区理化楼207,星期一,"5,6",空闲
二区理化楼207,星期一,"7,8",空闲
二区理化楼207,星期一,"9,10",空闲
二区理化楼207,星期三,"1,2",空闲
二区理化楼207,星期三,"11,12",空闲
二区理化楼207,星期三,"3,4",空闲
二区理化楼207,星期三,"5,6",空闲
二区理化楼207,星期三,"7,8",空闲
二区理化楼207,星期三,"9,10",空闲
二区理化楼207,星期二,"1,2",空闲
二区理化楼207,星期二,"11,12",空闲
二区理化楼207,星期二,"3,4",空闲
二区理化楼207,星期二,"5,6",空闲
二区理化楼207,星期二,"7,8",空闲
二区理化楼207,星期二,"9,10",空闲
二区理化楼207,星期五,"1,2",空闲
二区理化楼207,星期五,"11,12",空闲
二区理化楼207,星期五,"3,4",空闲
二区理化楼207,星期五,"5,6",空闲
二区理化楼207,星期五,"7,8",空闲
二区理化楼207,星期五,"9,10",空闲
二区理化楼207,星期六,"1,2",空闲
二区理化楼207,星期六,"11,12",空闲
二区理化楼207,星期六,"3,4",空闲
二区理化楼207,星期六,"5,6",空闲
二区理化楼207,星期六,"7,8",空闲
二区理化楼207,星期六,"9,10",空闲
二区理化楼207,星期四,"1,2",空闲
二区理化楼207,星期四,"11,12",空闲
二区理化楼207,星期四,"3,4",空闲
二区理化楼207,星期四,"5,6",空闲
二区理化楼207,星期四,"7,8",空闲
二区理化楼207,星期四,"9,10",空闲
二区理化楼207,星期日,"1,2",空闲
二区理化楼207,星期日,"11,12",空闲
二区理化楼207,星期日,"3,4",空闲
二区理化楼207,星期日,"5,6",空闲
二区理化楼207,星期日,"7,8",空闲
二区理化楼207,星期日,"9,10",空闲
二区理化楼302,星期一,"1,2",空闲
二区理化楼302,星期一,"11,12",空闲
二区理化楼302,星期一,"3,4",空闲
二区理化楼302,星期一,"9,10",空闲
二区理化楼302,星期三,"1,2",空闲
二区理化楼302,星期三,"11,12",空闲
二区理化楼302,星期三,"3,4",空闲
二区理化楼302,星期三,"5,6",空闲
二区理化楼302,星期三,"7,8",空闲
二区理化楼302,星期三,"9,10",空闲
二区理化楼302,星期二,"1,2",空闲
二区理化楼302,星期二,"11,12",空闲
二区理化楼302,星期二,"3,4",空闲
二区理化楼302,星期二,"5,6",空闲
二区理化楼302,星期二,"7,8",空闲
二区理化楼302,星期二,"9,10",空闲
二区理化楼302,星期五,"1,2",空闲
二区理化楼302,星期五,"11,12",空闲
二区理化楼302,星期五,"3,4",空闲
二区理化楼302,星期五,"5,6",空闲
二区理化楼302,星期五,"7,8",空闲
二区理化楼302,星期五,"9,10",空闲
二区理化楼302,星期六,"1,2",空闲
二区理化楼302,星期六,"11,12",空闲
二区理化楼302,星期六,"3,4",空闲
二区理化楼302,星期六,"5,6",空闲
二区理化楼302,星期六,"7,8",空闲
二区理化楼302,星期六,"9,10",空闲
二区理化楼302,星期四,"1,2",空闲
二区理化楼302,星期四,"11,12",空闲
二区理化楼302,星期四,"3,4",空闲
二区理化楼302,星期四,"5,6",空闲
二区理化楼302,星期四,"7,8",空闲
二区理化楼302,星期四,"9,10",空闲
二区理化楼302,星期日,"1,2",空闲
二区理化楼302,星期日,"11,12",空闲
二区理化楼302,星期日,"3,4",空闲
二区理化楼302,星期日,"5,6",空闲
二区理化楼302,星期日,"7,8",空闲
二区理化楼302,星期日,"9,10",空闲
二区理化楼304,星期一,"1,2",空闲
二区理化楼304,星期一,"11,12",空闲
二区理化楼304,星期一,"3,4",空闲
二区理化楼304,星期一,"9,10",空闲
二区理化楼304,星期三,"1,2",空闲
二区理化楼304,星期三,"11,12",空闲
二区理化楼304,星期三,"3,4",空闲
二区理化楼304,星期三,"5,6",空闲
二区理化楼304,星期三,"7,8",空闲
二区理化楼304,星期三,"9,10",空闲
二区理化楼304,星期二,"1,2",空闲
二区理化楼304,星期二,"11,12",空闲
二区理化楼304,星期二,"3,4",空闲
二区理化楼304,星期二,"5,6",空闲
二区理化楼304,星期二,"7,8",空闲
二区理化楼304,星期二,"9,10",空闲
二区理化楼304,星期五,"1,2",空闲
二区理化楼304,星期五,"11,12",空闲
二区理化楼304,星期五,"3,4",空闲
二区理化楼304,星期五,"5,6",空闲
二区理化楼304,星期五,"7,8",空闲
二区理化楼304,星期五,"9,10",空闲
二区理化楼304,星期六,"1,2",空闲
二区理化楼304,星期六,"11,12",空闲
二区理化楼304,星期六,"3,4",空闲
二区理化楼304,星期六,"5,6",空闲
二区理化楼304,星期六,"7,8",空闲
二区理化楼304,星期六,"9,10",空闲
二区理化楼304,星期四,"1,2",空闲
二区理化楼304,星期四,"11,12",空闲
二区理化楼304,星期四,"3,4",空闲
二区理化楼304,星期四,"5,6",空闲
二区理化楼304,星期四,"7,8",空闲
二区理化楼304,星期四,"9,10",空闲
二区理化楼304,星期日,"1,2",空闲
二区理化楼304,星期日,"11,12",空闲
二区理化楼304,星期日,"3,4",空闲
二区理化楼304,星期日,"5,6",空闲
二区理化楼304,星期日,"7,8",空闲
二区理化楼304,星期日,"9,10",空闲
二区理化楼305,星期一,"1,2",空闲
二区理化楼305,星期一,"11,12",空闲
二区理化楼305,星期一,"3,4",空闲
二区理化楼305,星期一,"9,10",空闲
二区理化楼305,星期三,"1,2",空闲
二区理化楼305,星期三,"11,12",空闲
二区理化楼305,星期三,"3,4",空闲
二区理化楼305,星期三,"5,6",空闲
二区理化楼305,星期三,"7,8",空闲
二区理化楼305,星期三,"9,10",空闲
二区理化楼305,星期二,"1,2",空闲
二区理化楼305,星期二,"11,12",空闲
二区理化楼305,星期二,"3,4",空闲
二区理化楼305,星期二,"5,6",空闲
二区理化楼305,星期二,"7,8",空闲
二区理化楼305,星期二,"9,10",空闲
二区理化楼305,星期五,"1,2",空闲
二区理化楼305,星期五,"11,12",空闲
二区理化楼305,星期五,"3,4",空闲
二区理化楼305,星期五,"5,6",空闲
二区理化楼305,星期五,"7,8",空闲
二区理化楼305,星期五,"9,10",空闲
二区理化楼305,星期六,"1,2",空闲
二区理化楼305,星期六,"11,12",空闲
二区理化楼305,星期六,"3,4",空闲
二区理化楼305,星期六,"5,6",空闲
二区理化楼305,星期六,"7,8",空闲
二区理化楼305,星期六,"9,10",空闲
二区理化楼305,星期四,"1,2",空闲
二区理化楼305,星期四,"11,12",空闲
二区理化楼305,星期四,"3,4",空闲
二区理化楼305,星期四,"5,6",空闲
二区理化楼305,星期四,"7,8",空闲
二区理化楼305,星期四,"9,10",空闲
二区理化楼305,星期日,"1,2",空闲
二区理化楼305,星期日,"11,12",空闲
二区理化楼305,星期日,"3,4",空闲
二区理化楼305,星期日,"5,6",空闲
二区理化楼305,星期日,"7,8",空闲
二区理化楼305,星期日,"9,10",空闲
二区理化楼306,星期一,"1,2",空闲
二区理化楼306,星期一,"11,12",空闲
二区理化楼306,星期一,"3,4",空闲
二区理化楼306,星期一,"5,6",空闲
二区理化楼306,星期一,"7,8",空闲
二区理化楼306,星期一,"9,10",空闲
二区理化楼306,星期三,"1,2",空闲
二区理化楼306,星期三,"11,12",空闲
二区理化楼306,星期三,"3,4",空闲
二区理化楼306,星期三,"5,6",空闲
二区理化楼306,星期三,"7,8",空闲
二区理化楼306,星期三,"9,10",空闲
二区理化楼306,星期二,"1,2",空闲
二区理化楼306,星期二,"11,12",空闲
二区理化楼306,星期二,"3,4",空闲
二区理化楼306,星期二,"5,6",空闲
二区理化楼306,星期二,"7,8",空闲
二区理化楼306,星期二,"9,10",空闲
二区理化楼306,星期五,"1,2",空闲
二区理化楼306,星期五,"11,12",空闲
二区理化楼306,星期五,"3,4",空闲
二区理化楼306,星期五,"5,6",空闲
二区理化楼306,星期五,"7,8",空闲
二区理化楼306,星期五,"9,10",空闲
二区理化楼306,星期六,"1,2",空闲
二区理化楼306,星期六,"11,12",空闲
二区理化楼306,星期六,"3,4",空闲
二区理化楼306,星期六,"5,6",空闲
二区理化楼306,星期六,"7,8",空闲
二区理化楼306,星期六,"9,10",空闲
二区理化楼306,星期四,"1,2",空闲
二区理化楼306,星期四,"11,12",空闲
二区理化楼306,星期四,"3,4",空闲
