场地,星期,时间段,状态
活动中心301,星期五,"7,8",空闲
活动中心301,星期五,"9,10",空闲
活动中心301,星期六,"1,2",空闲
活动中心301,星期六,"11,12",空闲
活动中心301,星期六,"3,4",空闲
活动中心301,星期六,"5,6",空闲
活动中心301,星期六,"7,8",空闲
活动中心301,星期六,"9,10",空闲
活动中心301,星期四,"1,2",空闲
活动中心301,星期四,"11,12",空闲
活动中心301,星期四,"3,4",空闲
活动中心301,星期四,"5,6",空闲
活动中心301,星期四,"7,8",空闲
活动中心301,星期四,"9,10",空闲
活动中心301,星期日,"1,2",空闲
活动中心301,星期日,"11,12",空闲
活动中心301,星期日,"3,4",空闲
活动中心301,星期日,"5,6",空闲
活动中心301,星期日,"7,8",空闲
活动中心301,星期日,"9,10",空闲
活动中心308,星期一,"1,2",空闲
活动中心308,星期一,"11,12",空闲
活动中心308,星期一,"3,4",空闲
活动中心308,星期一,"5,6",空闲
活动中心308,星期一,"7,8",空闲
活动中心308,星期一,"9,10",空闲
活动中心308,星期三,"1,2",空闲
活动中心308,星期三,"11,12",空闲
活动中心308,星期三,"3,4",空闲
活动中心308,星期三,"5,6",空闲
活动中心308,星期三,"7,8",空闲
活动中心308,星期三,"9,10",空闲
活动中心308,星期二,"1,2",空闲
活动中心308,星期二,"11,12",空闲
活动中心308,星期二,"3,4",空闲
活动中心308,星期二,"5,6",空闲
活动中心308,星期二,"7,8",空闲
活动中心308,星期二,"9,10",空闲
活动中心308,星期五,"1,2",空闲
活动中心308,星期五,"11,12",空闲
活动中心308,星期五,"3,4",空闲
活动中心308,星期五,"5,6",空闲
活动中心308,星期五,"7,8",空闲
活动中心308,星期五,"9,10",空闲
活动中心308,星期六,"1,2",空闲
活动中心308,星期六,"11,12",空闲
活动中心308,星期六,"3,4",空闲
活动中心308,星期六,"5,6",空闲
活动中心308,星期六,"7,8",空闲
活动中心308,星期六,"9,10",空闲
活动中心308,星期四,"1,2",空闲
活动中心308,星期四,"11,12",空闲
活动中心308,星期四,"3,4",空闲
活动中心308,星期四,"5,6",空闲
活动中心308,星期四,"7,8",空闲
活动中心308,星期四,"9,10",空闲
活动中心308,星期日,"1,2",空闲
活动中心308,星期日,"11,12",空闲
活动中心308,星期日,"3,4",空闲
活动中心308,星期日,"5,6",空闲
活动中心308,星期日,"7,8",空闲
活动中心308,星期日,"9,10",空闲
活动中心330,星期一,"1,2",空闲
活动中心330,星期一,"11,12",空闲
活动中心330,星期一,"3,4",空闲
活动中心330,星期一,"5,6",空闲
活动中心330,星期一,"7,8",空闲
活动中心330,星期一,"9,10",空闲
活动中心330,星期三,"1,2",空闲
活动中心330,星期三,"11,12",空闲
活动中心330,星期三,"3,4",空闲
活动中心330,星期三,"5,6",空闲
活动中心330,星期三,"7,8",空闲
活动中心330,星期三,"9,10",空闲
活动中心330,星期二,"1,2",空闲
活动中心330,星期二,"11,12",空闲
活动中心330,星期二,"3,4",空闲
活动中心330,星期二,"5,6",空闲
活动中心330,星期二,"7,8",空闲
活动中心330,星期二,"9,10",空闲
活动中心330,星期五,"1,2",空闲
活动中心330,星期五,"11,12",空闲
活动中心330,星期五,"3,4",空闲
活动中心330,星期五,"5,6",空闲
活动中心330,星期五,"7,8",空闲
活动中心330,星期五,"9,10",空闲
活动中心330,星期六,"1,2",空闲
活动中心330,星期六,"11,12",空闲
活动中心330,星期六,"3,4",空闲
活动中心330,星期六,"5,6",空闲
活动中心330,星期六,"7,8",空闲
活动中心330,星期六,"9,10",空闲
活动中心330,星期四,"1,2",空闲
活动中心330,星期四,"11,12",空闲
活动中心330,星期四,"3,4",空闲
活动中心330,星期四,"5,6",空闲
活动中心330,星期四,"7,8",空闲
活动中心330,星期四,"9,10",空闲
活动中心330,星期日,"1,2",空闲
活动中心330,星期日,"11,12",空闲
活动中心330,星期日,"3,4",空闲
活动中心330,星期日,"5,6",空闲
活动中心330,星期日,"7,8",空闲
活动中心330,星期日,"9,10",空闲
活动中心410,星期一,"1,2",空闲
活动中心410,星期一,"3,4",空闲
活动中心410,星期一,"5,6",空闲
活动中心410,星期一,"7,8",空闲
活动中心410,星期三,"1,2",空闲
活动中心410,星期三,"11,12",空闲
活动中心410,星期三,"3,4",空闲
活动中心410,星期三,"5,6",空闲
活动中心410,星期三,"7,8",空闲
活动中心410,星期三,"9,10",空闲
活动中心410,星期二,"1,2",空闲
活动中心410,星期二,"11,12",空闲
活动中心410,星期二,"3,4",空闲
活动中心410,星期二,"5,6",空闲
活动中心410,星期二,"7,8",空闲
活动中心410,星期二,"9,10",空闲
活动中心410,星期五,"1,2",空闲
活动中心410,星期五,"11,12",空闲
活动中心410,星期五,"3,4",空闲
活动中心410,星期五,"5,6",空闲
活动中心410,星期五,"7,8",空闲
活动中心410,星期五,"9,10",空闲
活动中心410,星期六,"1,2",空闲
活动中心410,星期六,"11,12",空闲
活动中心410,星期六,"3,4",空闲
活动中心410,星期六,"5,6",空闲
活动中心410,星期六,"7,8",空闲
活动中心410,星期六,"9,10",空闲
活动中心410,星期四,"1,2",空闲
活动中心410,星期四,"11,12",空闲
活动中心410,星期四,"3,4",空闲
活动中心410,星期四,"5,6",空闲
活动中心410,星期四,"7,8",空闲
活动中心410,星期四,"9,10",空闲
活动中心410,星期日,"1,2",空闲
活动中心410,星期日,"11,12",空闲
活动中心410,星期日,"3,4",空闲
活动中心410,星期日,"5,6",空闲
活动中心410,星期日,"7,8",空闲
活动中心410,星期日,"9,10",空闲
活动中心504-506,星期一,"11,12",空闲
活动中心504-506,星期一,"5,6",空闲
活动中心504-506,星期一,"7,8",空闲
活动中心504-506,星期一,"9,10",空闲
活动中心504-506,星期三,"11,12",空闲
活动中心504-506,星期三,"5,6",空闲
活动中心504-506,星期三,"7,8",空闲
活动中心504-506,星期三,"9,10",空闲
活动中心504-506,星期二,"11,12",空闲
活动中心504-506,星期二,"5,6",空闲
活动中心504-506,星期二,"7,8",空闲
活动中心504-506,星期二,"9,10",空闲
活动中心504-506,星期五,"11,12",空闲
活动中心504-506,星期五,"9,10",空闲
活动中心504-506,星期六,"1,2",空闲
活动中心504-506,星期六,"11,12",空闲
活动中心504-506,星期六,"3,4",空闲
活动中心504-506,星期六,"5,6",空闲
活动中心504-506,星期六,"7,8",空闲
活动中心504-506,星期六,"9,10",空闲
活动中心504-506,星期四,"1,2",空闲
活动中心504-506,星期四,"11,12",空闲
活动中心504-506,星期四,"3,4",空闲
活动中心504-506,星期四,"5,6",空闲
活动中心504-506,星期四,"7,8",空闲
活动中心504-506,星期四,"9,10",空闲
活动中心504-506,星期日,"1,2",空闲
活动中心504-506,星期日,"11,12",空闲
活动中心504-506,星期日,"3,4",空闲
活动中心504-506,星期日,"5,6",空闲
活动中心504-506,星期日,"7,8",空闲
活动中心504-506,星期日,"9,10",空闲
活动中心505-507,星期一,"1,2",空闲
活动中心505-507,星期一,"11,12",空闲
活动中心505-507,星期一,"3,4",空闲
活动中心505-507,星期一,"5,6",空闲
活动中心505-507,星期一,"7,8",空闲
活动中心505-507,星期一,"9,10",空闲
活动中心505-507,星期三,"1,2",空闲
活动中心505-507,星期三,"11,12",空闲
活动中心505-507,星期三,"3,4",空闲
活动中心505-507,星期三,"5,6",空闲
活动中心505-507,星期三,"7,8",空闲
活动中心505-507,星期三,"9,10",空闲
活动中心505-507,星期二,"1,2",空闲
活动中心505-507,星期二,"11,12",空闲
活动中心505-507,星期二,"3,4",空闲
活动中心505-507,星期二,"5,6",空闲
活动中心505-507,星期二,"7,8",空闲
活动中心505-507,星期二,"9,10",空闲
活动中心505-507,星期五,"1,2",空闲
活动中心505-507,星期五,"11,12",空闲
活动中心505-507,星期五,"3,4",空闲
活动中心505-507,星期五,"5,6",空闲
活动中心505-507,星期五,"7,8",空闲
活动中心505-507,星期五,"9,10",空闲
活动中心505-507,星期六,"1,2",空闲
活动中心505-507,星期六,"11,12",空闲
活动中心505-507,星期六,"3,4",空闲
活动中心505-507,星期六,"5,6",空闲
活动中心505-507,星期六,"7,8",空闲
活动中心505-507,星期六,"9,10",空闲
活动中心505-507,星期四,"1,2",空闲
活动中心505-507,星期四,"11,12",空闲
活动中心505-507,星期四,"3,4",空闲
活动中心505-507,星期四,"5,6",空闲
活动中心505-507,星期四,"7,8",空闲
活动中心505-507,星期四,"9,10",空闲
活动中心505-507,星期日,"1,2",空闲
活动中心505-507,星期日,"11,12",空闲
活动中心505-507,星期日,"3,4",空闲
活动中心505-507,星期日,"5,6",空闲
活动中心505-507,星期日,"7,8",空闲
活动中心505-507,星期日,"9,10",空闲
活动中心508,星期一,"1,2",空闲
活动中心508,星期一,"3,4",空闲
活动中心508,星期一,"5,6",空闲
活动中心508,星期一,"7,8",空闲
活动中心508,星期三,"1,2",空闲
活动中心508,星期三,"11,12",空闲
活动中心508,星期三,"3,4",空闲
活动中心508,星期三,"5,6",空闲
活动中心508,星期三,"7,8",空闲
活动中心508,星期三,"9,10",空闲
活动中心508,星期二,"1,2",空闲
活动中心508,星期二,"3,4",空闲
活动中心508,星期二,"5,6",空闲
活动中心508,星期二,"7,8",空闲
活动中心508,星期五,"1,2",空闲
活动中心508,星期五,"11,12",空闲
活动中心508,星期五,"3,4",空闲
活动中心508,星期五,"5,6",空闲
活动中心508,星期五,"7,8",空闲
活动中心508,星期五,"9,10",空闲
活动中心508,星期六,"11,12",空闲
活动中心508,星期六,"9,10",空闲
活动中心508,星期四,"1,2",空闲
活动中心508,星期四,"3,4",空闲
活动中心508,星期四,"5,6",空闲
活动中心508,星期四,"7,8",空闲
活动中心508,星期日,"1,2",空闲
活动中心508,星期日,"11,12",空闲
活动中心508,星期日,"3,4",空闲
活动中心508,星期日,"5,6",空闲
活动中心508,星期日,"7,8",空闲
活动中心508,星期日,"9,10",空闲
活动中心510-512,星期一,"1,2",空闲
活动中心510-512,星期一,"11,12",空闲
活动中心510-512,星期一,"3,4",空闲
活动中心510-512,星期一,"9,10",空闲
活动中心510-512,星期三,"1,2",空闲
活动中心510-512,星期三,"11,12",空闲
活动中心510-512,星期三,"3,4",空闲
活动中心510-512,星期三,"5,6",空闲
活动中心510-512,星期三,"7,8",空闲
活动中心510-512,星期三,"9,10",空闲
活动中心510-512,星期二,"1,2",空闲
活动中心510-512,星期二,"11,12",空闲
活动中心510-512,星期二,"3,4",空闲
活动中心510-512,星期二,"9,10",空闲
活动中心510-512,星期五,"11,12",空闲
活动中心510-512,星期五,"5,6",空闲
活动中心510-512,星期五,"7,8",空闲
活动中心510-512,星期五,"9,10",空闲
活动中心510-512,星期六,"1,2",空闲
活动中心510-512,星期六,"11,12",空闲
活动中心510-512,星期六,"3,4",空闲
活动中心510-512,星期六,"5,6",空闲
活动中心510-512,星期六,"7,8",空闲
活动中心510-512,星期六,"9,10",空闲
活动中心510-512,星期四,"11,12",空闲
活动中心510-512,星期四,"5,6",空闲
活动中心510-512,星期四,"7,8",空闲
活动中心510-512,星期四,"9,10",空闲
活动中心510-512,星期日,"1,2",空闲
活动中心510-512,星期日,"11,12",空闲
活动中心510-512,星期日,"3,4",空闲
活动中心510-512,星期日,"5,6",空闲
活动中心510-512,星期日,"7,8",空闲
活动中心510-512,星期日,"9,10",空闲
活动中心515-517,星期一,"11,12",空闲
活动中心515-517,星期一,"9,10",空闲
活动中心515-517,星期三,"1,2",空闲
活动中心515-517,星期三,"11,12",空闲
活动中心515-517,星期三,"3,4",空闲
活动中心515-517,星期三,"5,6",空闲
活动中心515-517,星期三,"7,8",空闲
活动中心515-517,星期三,"9,10",空闲
活动中心515-517,星期二,"11,12",空闲
活动中心515-517,星期二,"9,10",空闲
活动中心515-517,星期五,"11,12",空闲
活动中心515-517,星期五,"9,10",空闲
活动中心515-517,星期六,"1,2",空闲
活动中心515-517,星期六,"11,12",空闲
活动中心515-517,星期六,"3,4",空闲
活动中心515-517,星期六,"5,6",空闲
活动中心515-517,星期六,"7,8",空闲
活动中心515-517,星期六,"9,10",空闲
活动中心515-517,星期四,"11,12",空闲
活动中心515-517,星期四,"9,10",空闲
活动中心515-517,星期日,"1,2",空闲
活动中心515-517,星期日,"11,12",空闲
活动中心515-517,星期日,"3,4",空闲
活动中心515-517,星期日,"5,6",空闲
活动中心515-517,星期日,"7,8",空闲
活动中心515-517,星期日,"9,10",空闲
活动中心519-521,星期一,"1,2",空闲
活动中心519-521,星期一,"11,12",空闲
活动中心519-521,星期一,"3,4",空闲
活动中心519-521,星期一,"5,6",空闲
活动中心519-521,星期一,"7,8",空闲
活动中心519-521,星期一,"9,10",空闲
活动中心519-521,星期三,"1,2",空闲
活动中心519-521,星期三,"11,12",空闲
活动中心519-521,星期三,"3,4",空闲
活动中心519-521,星期三,"5,6",空闲
活动中心519-521,星期三,"7,8",空闲
活动中心519-521,星期三,"9,10",空闲
活动中心519-521,星期二,"1,2",空闲
活动中心519-521,星期二,"11,12",空闲
活动中心519-521,星期二,"3,4",空闲
活动中心519-521,星期二,"5,6",空闲
活动中心519-521,星期二,"7,8",空闲
活动中心519-521,星期二,"9,10",空闲
活动中心519-521,星期五,"1,2",空闲
活动中心519-521,星期五,"11,12",空闲
活动中心519-521,星期五,"3,4",空闲
活动中心519-521,星期五,"5,6",空闲
活动中心519-521,星期五,"7,8",空闲
活动中心519-521,星期五,"9,10",空闲
活动中心519-521,星期六,"1,2",空闲
活动中心519-521,星期六,"11,12",空闲
活动中心519-521,星期六,"3,4",空闲
活动中心519-521,星期六,"5,6",空闲
活动中心519-521,星期六,"7,8",空闲
活动中心519-521,星期六,"9,10",空闲
活动中心519-521,星期四,"1,2",空闲
活动中心519-521,星期四,"11,12",空闲
活动中心519-521,星期四,"3,4",空闲
活动中心519-521,星期四,"5,6",空闲
活动中心519-521,星期四,"7,8",空闲
活动中心519-521,星期四,"9,10",空闲
活动中心519-521,星期日,"1,2",空闲
活动中心519-521,星期日,"11,12",空闲
活动中心519-521,星期日,"3,4",空闲
活动中心519-521,星期日,"5,6",空闲
活动中心519-521,星期日,"7,8",空闲
活动中心519-521,星期日,"9,10",空闲
活动中心520,星期一,"11,12",空闲
活动中心520,星期一,"9,10",空闲
活动中心520,星期三,"1,2",空闲
活动中心520,星期三,"11,12",空闲
活动中心520,星期三,"3,4",空闲
活动中心520,星期三,"5,6",空闲
活动中心520,星期三,"7,8",空闲
活动中心520,星期三,"9,10",空闲
活动中心520,星期二,"1,2",空闲
活动中心520,星期二,"11,12",空闲
活动中心520,星期二,"3,4",空闲
活动中心520,星期二,"9,10",空闲
活动中心520,星期五,"11,12",空闲
活动中心520,星期五,"5,6",空闲
活动中心520,星期五,"7,8",空闲
活动中心520,星期五,"9,10",空闲
活动中心520,星期六,"1,2",空闲
活动中心520,星期六,"11,12",空闲
活动中心520,星期六,"3,4",空闲
活动中心520,星期六,"5,6",空闲
活动中心520,星期六,"7,8",空闲
活动中心520,星期六,"9,10",空闲
活动中心520,星期四,"11,12",空闲
活动中心520,星期四,"9,10",空闲
活动中心520,星期日,"1,2",空闲
活动中心520,星期日,"11,12",空闲
活动中心520,星期日,"3,4",空闲
活动中心520,星期日,"5,6",空闲
活动中心520,星期日,"7,8",空闲
活动中心520,星期日,"9,10",空闲
活动中心522,星期一,"1,2",空闲
活动中心522,星期一,"11,12",空闲
活动中心522,星期一,"3,4",空闲
活动中心522,星期一,"5,6",空闲
活动中心522,星期一,"7,8",空闲
活动中心522,星期一,"9,10",空闲
活动中心522,星期三,"1,2",空闲
活动中心522,星期三,"11,12",空闲
活动中心522,星期三,"3,4",空闲
活动中心522,星期三,"5,6",空闲
活动中心522,星期三,"7,8",空闲
活动中心522,星期三,"9,10",空闲
活动中心522,星期二,"1,2",空闲
活动中心522,星期二,"11,12",空闲
活动中心522,星期二,"3,4",空闲
活动中心522,星期二,"9,10",空闲
活动中心522,星期五,"11,12",空闲
活动中心522,星期五,"5,6",空闲
活动中心522,星期五,"7,8",空闲
活动中心522,星期五,"9,10",空闲
活动中心522,星期六,"1,2",空闲
活动中心522,星期六,"11,12",空闲
活动中心522,星期六,"3,4",空闲
活动中心522,星期六,"5,6",空闲
活动中心522,星期六,"7,8",空闲
活动中心522,星期六,"9,10",空闲
活动中心522,星期四,"1,2",空闲
活动中心522,星期四,"11,12",空闲
活动中心522,星期四,"3,4",空闲
活动中心522,星期四,"5,6",空闲
活动中心522,星期四,"7,8",空闲
活动中心522,星期四,"9,10",空闲
活动中心522,星期日,"1,2",空闲
活动中心522,星期日,"11,12",空闲
活动中心522,星期日,"3,4",空闲
活动中心522,星期日,"5,6",空闲
活动中心522,星期日,"7,8",空闲
活动中心522,星期日,"9,10",空闲
