场地,星期,时间段,状态
土002,星期四,"3,4",空闲
土002,星期四,"5,6",空闲
土002,星期四,"7,8",空闲
土002,星期四,"9,10",空闲
土002,星期日,"1,2",空闲
土002,星期日,"11,12",空闲
土002,星期日,"3,4",空闲
土002,星期日,"5,6",空闲
土002,星期日,"7,8",空闲
土002,星期日,"9,10",空闲
土004,星期一,"1,2",空闲
土004,星期一,"11,12",空闲
土004,星期一,"3,4",空闲
土004,星期一,"5,6",空闲
土004,星期一,"7,8",空闲
土004,星期一,"9,10",空闲
土004,星期三,"1,2",空闲
土004,星期三,"11,12",空闲
土004,星期三,"3,4",空闲
土004,星期三,"5,6",空闲
土004,星期三,"7,8",空闲
土004,星期三,"9,10",空闲
土004,星期二,"1,2",空闲
土004,星期二,"11,12",空闲
土004,星期二,"3,4",空闲
土004,星期二,"5,6",空闲
土004,星期二,"7,8",空闲
土004,星期二,"9,10",空闲
土004,星期五,"1,2",空闲
土004,星期五,"11,12",空闲
土004,星期五,"3,4",空闲
土004,星期五,"5,6",空闲
土004,星期五,"7,8",空闲
土004,星期五,"9,10",空闲
土004,星期六,"1,2",空闲
土004,星期六,"11,12",空闲
土004,星期六,"3,4",空闲
土004,星期六,"5,6",空闲
土004,星期六,"7,8",空闲
土004,星期六,"9,10",空闲
土004,星期四,"1,2",空闲
土004,星期四,"11,12",空闲
土004,星期四,"3,4",空闲
土004,星期四,"5,6",空闲
土004,星期四,"7,8",空闲
土004,星期四,"9,10",空闲
土004,星期日,"1,2",空闲
土004,星期日,"11,12",空闲
土004,星期日,"3,4",空闲
土004,星期日,"5,6",空闲
土004,星期日,"7,8",空闲
土004,星期日,"9,10",空闲
土010,星期一,"1,2",空闲
土010,星期一,"11,12",空闲
土010,星期一,"3,4",空闲
土010,星期一,"5,6",空闲
土010,星期一,"7,8",空闲
土010,星期一,"9,10",空闲
土010,星期三,"1,2",空闲
土010,星期三,"11,12",空闲
土010,星期三,"3,4",空闲
土010,星期三,"5,6",空闲
土010,星期三,"7,8",空闲
土010,星期三,"9,10",空闲
土010,星期二,"1,2",空闲
土010,星期二,"11,12",空闲
土010,星期二,"3,4",空闲
土010,星期二,"5,6",空闲
土010,星期二,"7,8",空闲
土010,星期二,"9,10",空闲
土010,星期五,"1,2",空闲
土010,星期五,"11,12",空闲
土010,星期五,"3,4",空闲
土010,星期五,"5,6",空闲
土010,星期五,"7,8",空闲
土010,星期五,"9,10",空闲
土010,星期六,"1,2",空闲
土010,星期六,"11,12",空闲
土010,星期六,"3,4",空闲
土010,星期六,"5,6",空闲
土010,星期六,"7,8",空闲
土010,星期六,"9,10",空闲
土010,星期四,"1,2",空闲
土010,星期四,"11,12",空闲
土010,星期四,"3,4",空闲
土010,星期四,"5,6",空闲
土010,星期四,"7,8",空闲
土010,星期四,"9,10",空闲
土010,星期日,"1,2",空闲
土010,星期日,"11,12",空闲
土010,星期日,"3,4",空闲
土010,星期日,"5,6",空闲
土010,星期日,"7,8",空闲
土010,星期日,"9,10",空闲
土011,星期一,"1,2",空闲
土011,星期一,"11,12",空闲
土011,星期一,"3,4",空闲
土011,星期一,"5,6",空闲
土011,星期一,"7,8",空闲
土011,星期一,"9,10",空闲
土011,星期三,"1,2",空闲
土011,星期三,"11,12",空闲
土011,星期三,"3,4",空闲
土011,星期三,"5,6",空闲
土011,星期三,"7,8",空闲
土011,星期三,"9,10",空闲
土011,星期二,"1,2",空闲
土011,星期二,"11,12",空闲
土011,星期二,"3,4",空闲
土011,星期二,"5,6",空闲
土011,星期二,"7,8",空闲
土011,星期二,"9,10",空闲
土011,星期五,"1,2",空闲
土011,星期五,"11,12",空闲
土011,星期五,"3,4",空闲
土011,星期五,"5,6",空闲
土011,星期五,"7,8",空闲
土011,星期五,"9,10",空闲
土011,星期六,"1,2",空闲
土011,星期六,"11,12",空闲
土011,星期六,"3,4",空闲
土011,星期六,"5,6",空闲
土011,星期六,"7,8",空闲
土011,星期六,"9,10",空闲
土011,星期四,"1,2",空闲
土011,星期四,"11,12",空闲
土011,星期四,"3,4",空闲
土011,星期四,"5,6",空闲
土011,星期四,"7,8",空闲
土011,星期四,"9,10",空闲
土011,星期日,"1,2",空闲
土011,星期日,"11,12",空闲
土011,星期日,"3,4",空闲
土011,星期日,"5,6",空闲
土011,星期日,"7,8",空闲
土011,星期日,"9,10",空闲
土012,星期一,"1,2",空闲
土012,星期一,"11,12",空闲
土012,星期一,"3,4",空闲
土012,星期一,"5,6",空闲
土012,星期一,"7,8",空闲
土012,星期一,"9,10",空闲
土012,星期三,"1,2",空闲
土012,星期三,"11,12",空闲
土012,星期三,"3,4",空闲
土012,星期三,"5,6",空闲
土012,星期三,"7,8",空闲
土012,星期三,"9,10",空闲
土012,星期二,"1,2",空闲
土012,星期二,"11,12",空闲
土012,星期二,"3,4",空闲
土012,星期二,"5,6",空闲
土012,星期二,"7,8",空闲
土012,星期二,"9,10",空闲
土012,星期五,"1,2",空闲
土012,星期五,"11,12",空闲
土012,星期五,"3,4",空闲
土012,星期五,"5,6",空闲
土012,星期五,"7,8",空闲
土012,星期五,"9,10",空闲
土012,星期六,"1,2",空闲
土012,星期六,"11,12",空闲
土012,星期六,"3,4",空闲
土012,星期六,"5,6",空闲
土012,星期六,"7,8",空闲
土012,星期六,"9,10",空闲
土012,星期四,"1,2",空闲
土012,星期四,"11,12",空闲
土012,星期四,"3,4",空闲
土012,星期四,"5,6",空闲
土012,星期四,"7,8",空闲
土012,星期四,"9,10",空闲
土012,星期日,"1,2",空闲
土012,星期日,"11,12",空闲
土012,星期日,"3,4",空闲
土012,星期日,"5,6",空闲
土012,星期日,"7,8",空闲
土012,星期日,"9,10",空闲
土016,星期一,"1,2",空闲
土016,星期一,"11,12",空闲
土016,星期一,"3,4",空闲
土016,星期一,"5,6",空闲
土016,星期一,"7,8",空闲
土016,星期一,"9,10",空闲
土016,星期三,"1,2",空闲
土016,星期三,"11,12",空闲
土016,星期三,"3,4",空闲
土016,星期三,"5,6",空闲
土016,星期三,"7,8",空闲
土016,星期三,"9,10",空闲
土016,星期二,"1,2",空闲
土016,星期二,"11,12",空闲
土016,星期二,"3,4",空闲
土016,星期二,"5,6",空闲
土016,星期二,"7,8",空闲
土016,星期二,"9,10",空闲
土016,星期五,"1,2",空闲
土016,星期五,"11,12",空闲
土016,星期五,"3,4",空闲
土016,星期五,"5,6",空闲
土016,星期五,"7,8",空闲
土016,星期五,"9,10",空闲
土016,星期六,"1,2",空闲
土016,星期六,"11,12",空闲
土016,星期六,"3,4",空闲
土016,星期六,"5,6",空闲
土016,星期六,"7,8",空闲
土016,星期六,"9,10",空闲
土016,星期四,"1,2",空闲
土016,星期四,"11,12",空闲
土016,星期四,"3,4",空闲
土016,星期四,"5,6",空闲
土016,星期四,"7,8",空闲
土016,星期四,"9,10",空闲
土016,星期日,"1,2",空闲
土016,星期日,"11,12",空闲
土016,星期日,"3,4",空闲
土016,星期日,"5,6",空闲
土016,星期日,"7,8",空闲
土016,星期日,"9,10",空闲
土017,星期一,"1,2",空闲
土017,星期一,"11,12",空闲
土017,星期一,"3,4",空闲
土017,星期一,"5,6",空闲
土017,星期一,"7,8",空闲
土017,星期一,"9,10",空闲
土017,星期三,"1,2",空闲
土017,星期三,"11,12",空闲
土017,星期三,"3,4",空闲
土017,星期三,"5,6",空闲
土017,星期三,"7,8",空闲
土017,星期三,"9,10",空闲
土017,星期二,"1,2",空闲
土017,星期二,"11,12",空闲
土017,星期二,"3,4",空闲
土017,星期二,"5,6",空闲
土017,星期二,"7,8",空闲
土017,星期二,"9,10",空闲
土017,星期五,"1,2",空闲
土017,星期五,"11,12",空闲
土017,星期五,"3,4",空闲
土017,星期五,"5,6",空闲
土017,星期五,"7,8",空闲
土017,星期五,"9,10",空闲
土017,星期六,"1,2",空闲
土017,星期六,"11,12",空闲
土017,星期六,"3,4",空闲
土017,星期六,"5,6",空闲
土017,星期六,"7,8",空闲
土017,星期六,"9,10",空闲
土017,星期四,"1,2",空闲
土017,星期四,"11,12",空闲
土017,星期四,"3,4",空闲
土017,星期四,"5,6",空闲
土017,星期四,"7,8",空闲
土017,星期四,"9,10",空闲
土017,星期日,"1,2",空闲
土017,星期日,"11,12",空闲
土017,星期日,"3,4",空闲
土017,星期日,"5,6",空闲
土017,星期日,"7,8",空闲
土017,星期日,"9,10",空闲
土029,星期一,"1,2",空闲
土029,星期一,"11,12",空闲
土029,星期一,"3,4",空闲
土029,星期一,"5,6",空闲
土029,星期一,"7,8",空闲
土029,星期一,"9,10",空闲
土029,星期三,"1,2",空闲
土029,星期三,"11,12",空闲
土029,星期三,"3,4",空闲
土029,星期三,"5,6",空闲
土029,星期三,"7,8",空闲
土029,星期三,"9,10",空闲
土029,星期二,"1,2",空闲
土029,星期二,"11,12",空闲
土029,星期二,"3,4",空闲
土029,星期二,"5,6",空闲
土029,星期二,"7,8",空闲
土029,星期二,"9,10",空闲
土029,星期五,"1,2",空闲
土029,星期五,"11,12",空闲
土029,星期五,"3,4",空闲
土029,星期五,"5,6",空闲
土029,星期五,"7,8",空闲
土029,星期五,"9,10",空闲
土029,星期六,"1,2",空闲
土029,星期六,"11,12",空闲
土029,星期六,"3,4",空闲
土029,星期六,"5,6",空闲
土029,星期六,"7,8",空闲
土029,星期六,"9,10",空闲
土029,星期四,"1,2",空闲
土029,星期四,"11,12",空闲
土029,星期四,"3,4",空闲
土029,星期四,"5,6",空闲
土029,星期四,"7,8",空闲
土029,星期四,"9,10",空闲
土029,星期日,"1,2",空闲
土029,星期日,"11,12",空闲
土029,星期日,"3,4",空闲
土029,星期日,"5,6",空闲
土029,星期日,"7,8",空闲
土029,星期日,"9,10",空闲
土034,星期一,"1,2",空闲
土034,星期一,"11,12",空闲
土034,星期一,"3,4",空闲
土034,星期一,"5,6",空闲
土034,星期一,"7,8",空闲
土034,星期一,"9,10",空闲
土034,星期三,"1,2",空闲
土034,星期三,"11,12",空闲
土034,星期三,"3,4",空闲
土034,星期三,"5,6",空闲
土034,星期三,"7,8",空闲
土034,星期三,"9,10",空闲
土034,星期二,"1,2",空闲
土034,星期二,"11,12",空闲
土034,星期二,"3,4",空闲
土034,星期二,"5,6",空闲
土034,星期二,"7,8",空闲
土034,星期二,"9,10",空闲
土034,星期五,"1,2",空闲
土034,星期五,"11,12",空闲
土034,星期五,"3,4",空闲
土034,星期五,"5,6",空闲
土034,星期五,"7,8",空闲
土034,星期五,"9,10",空闲
土034,星期六,"1,2",空闲
土034,星期六,"11,12",空闲
土034,星期六,"3,4",空闲
土034,星期六,"9,10",空闲
土034,星期四,"1,2",空闲
土034,星期四,"11,12",空闲
土034,星期四,"3,4",空闲
土034,星期四,"5,6",空闲
土034,星期四,"7,8",空闲
土034,星期四,"9,10",空闲
土034,星期日,"1,2",空闲
土034,星期日,"11,12",空闲
土034,星期日,"3,4",空闲
土034,星期日,"9,10",空闲
土037,星期一,"1,2",空闲
土037,星期一,"11,12",空闲
土037,星期一,"3,4",空闲
土037,星期一,"5,6",空闲
土037,星期一,"7,8",空闲
土037,星期一,"9,10",空闲
土037,星期三,"1,2",空闲
土037,星期三,"11,12",空闲
土037,星期三,"3,4",空闲
土037,星期三,"5,6",空闲
土037,星期三,"7,8",空闲
土037,星期三,"9,10",空闲
土037,星期二,"1,2",空闲
土037,星期二,"11,12",空闲
土037,星期二,"3,4",空闲
土037,星期二,"5,6",空闲
土037,星期二,"7,8",空闲
土037,星期二,"9,10",空闲
土037,星期五,"1,2",空闲
土037,星期五,"11,12",空闲
土037,星期五,"3,4",空闲
土037,星期五,"5,6",空闲
土037,星期五,"7,8",空闲
土037,星期五,"9,10",空闲
土037,星期六,"1,2",空闲
土037,星期六,"11,12",空闲
土037,星期六,"3,4",空闲
土037,星期六,"5,6",空闲
土037,星期六,"7,8",空闲
土037,星期六,"9,10",空闲
土037,星期四,"1,2",空闲
土037,星期四,"11,12",空闲
土037,星期四,"3,4",空闲
土037,星期四,"5,6",空闲
土037,星期四,"7,8",空闲
土037,星期四,"9,10",空闲
土037,星期日,"1,2",空闲
土037,星期日,"11,12",空闲
土037,星期日,"3,4",空闲
土037,星期日,"5,6",空闲
土037,星期日,"7,8",空闲
土037,星期日,"9,10",空闲
土040,星期一,"1,2",空闲
土040,星期一,"11,12",空闲
土040,星期一,"3,4",空闲
土040,星期一,"5,6",空闲
土040,星期一,"7,8",空闲
土040,星期一,"9,10",空闲
土040,星期三,"1,2",空闲
土040,星期三,"11,12",空闲
土040,星期三,"3,4",空闲
土040,星期三,"5,6",空闲
土040,星期三,"7,8",空闲
土040,星期三,"9,10",空闲
土040,星期二,"1,2",空闲
土040,星期二,"11,12",空闲
土040,星期二,"3,4",空闲
土040,星期二,"5,6",空闲
土040,星期二,"7,8",空闲
土040,星期二,"9,10",空闲
土040,星期五,"1,2",空闲
土040,星期五,"11,12",空闲
土040,星期五,"3,4",空闲
土040,星期五,"5,6",空闲
土040,星期五,"7,8",空闲
土040,星期五,"9,10",空闲
土040,星期六,"1,2",空闲
土040,星期六,"11,12",空闲
土040,星期六,"3,4",空闲
土040,星期六,"5,6",空闲
土040,星期六,"7,8",空闲
土040,星期六,"9,10",空闲
土040,星期四,"1,2",空闲
土040,星期四,"11,12",空闲
土040,星期四,"3,4",空闲
土040,星期四,"5,6",空闲
土040,星期四,"7,8",空闲
土040,星期四,"9,10",空闲
土040,星期日,"1,2",空闲
土040,星期日,"11,12",空闲
土040,星期日,"3,4",空闲
土040,星期日,"5,6",空闲
土040,星期日,"7,8",空闲
土040,星期日,"9,10",空闲
土041,星期一,"1,2",空闲
土041,星期一,"11,12",空闲
土041,星期一,"3,4",空闲
土041,星期一,"5,6",空闲
土041,星期一,"7,8",空闲
土041,星期一,"9,10",空闲
土041,星期三,"1,2",空闲
土041,星期三,"11,12",空闲
土041,星期三,"3,4",空闲
土041,星期三,"5,6",空闲
土041,星期三,"7,8",空闲
土041,星期三,"9,10",空闲
土041,星期二,"1,2",空闲
土041,星期二,"11,12",空闲
土041,星期二,"3,4",空闲
土041,星期二,"5,6",空闲
土041,星期二,"7,8",空闲
土041,星期二,"9,10",空闲
土041,星期五,"1,2",空闲
土041,星期五,"11,12",空闲
土041,星期五,"3,4",空闲
土041,星期五,"5,6",空闲
土041,星期五,"7,8",空闲
土041,星期五,"9,10",空闲
土041,星期六,"1,2",空闲
土041,星期六,"11,12",空闲
土041,星期六,"3,4",空闲
土041,星期六,"5,6",空闲
土041,星期六,"7,8",空闲
土041,星期六,"9,10",空闲
土041,星期四,"1,2",空闲
土041,星期四,"11,12",空闲
土041,星期四,"3,4",空闲
土041,星期四,"5,6",空闲
土041,星期四,"7,8",空闲
土041,星期四,"9,10",空闲
土041,星期日,"1,2",空闲
土041,星期日,"11,12",空闲
土041,星期日,"3,4",空闲
土041,星期日,"5,6",空闲
土041,星期日,"7,8",空闲
土041,星期日,"9,10",空闲
土043,星期一,"1,2",空闲
土043,星期一,"11,12",空闲
土043,星期一,"3,4",空闲
土043,星期一,"5,6",空闲
土043,星期一,"7,8",空闲
土043,星期一,"9,10",空闲
土043,星期三,"1,2",空闲
土043,星期三,"11,12",空闲
土043,星期三,"3,4",空闲
土043,星期三,"5,6",空闲
土043,星期三,"7,8",空闲
土043,星期三,"9,10",空闲
土043,星期二,"1,2",空闲
土043,星期二,"11,12",空闲
土043,星期二,"3,4",空闲
土043,星期二,"5,6",空闲
土043,星期二,"7,8",空闲
土043,星期二,"9,10",空闲
土043,星期五,"1,2",空闲
土043,星期五,"11,12",空闲
土043,星期五,"3,4",空闲
土043,星期五,"5,6",空闲
土043,星期五,"7,8",空闲
土043,星期五,"9,10",空闲
土043,星期六,"1,2",空闲
土043,星期六,"11,12",空闲
土043,星期六,"3,4",空闲
土043,星期六,"5,6",空闲
土043,星期六,"7,8",空闲
土043,星期六,"9,10",空闲
土043,星期四,"1,2",空闲
土043,星期四,"11,12",空闲
土043,星期四,"3,4",空闲
土043,星期四,"5,6",空闲
土043,星期四,"7,8",空闲
土043,星期四,"9,10",空闲
土043,星期日,"1,2",空闲
土043,星期日,"11,12",空闲
土043,星期日,"3,4",空闲
土043,星期日,"5,6",空闲
土043,星期日,"7,8",空闲
土043,星期日,"9,10",空闲
土044,星期一,"1,2",空闲
土044,星期一,"11,12",空闲
土044,星期一,"3,4",空闲
土044,星期一,"5,6",空闲
土044,星期一,"7,8",空闲
土044,星期一,"9,10",空闲
土044,星期三,"1,2",空闲
土044,星期三,"11,12",空闲
土044,星期三,"3,4",空闲
土044,星期三,"5,6",空闲
土044,星期三,"7,8",空闲
土044,星期三,"9,10",空闲
土044,星期二,"1,2",空闲
土044,星期二,"11,12",空闲
土044,星期二,"3,4",空闲
土044,星期二,"5,6",空闲
土044,星期二,"7,8",空闲
土044,星期二,"9,10",空闲
土044,星期五,"1,2",空闲
土044,星期五,"11,12",空闲
土044,星期五,"3,4",空闲
土044,星期五,"5,6",空闲
土044,星期五,"7,8",空闲
土044,星期五,"9,10",空闲
土044,星期六,"1,2",空闲
土044,星期六,"11,12",空闲
土044,星期六,"3,4",空闲
土044,星期六,"5,6",空闲
土044,星期六,"7,8",空闲
土044,星期六,"9,10",空闲
土044,星期四,"1,2",空闲
土044,星期四,"11,12",空闲
土044,星期四,"3,4",空闲
土044,星期四,"5,6",空闲
土044,星期四,"7,8",空闲
土044,星期四,"9,10",空闲
土044,星期日,"1,2",空闲
土044,星期日,"11,12",空闲
土044,星期日,"3,4",空闲
土044,星期日,"5,6",空闲
土044,星期日,"7,8",空闲
土044,星期日,"9,10",空闲
土045,星期一,"1,2",空闲
土045,星期一,"11,12",空闲
土045,星期一,"3,4",空闲
土045,星期一,"5,6",空闲
土045,星期一,"7,8",空闲
土045,星期一,"9,10",空闲
土045,星期三,"1,2",空闲
土045,星期三,"11,12",空闲
土045,星期三,"3,4",空闲
土045,星期三,"5,6",空闲
土045,星期三,"7,8",空闲
土045,星期三,"9,10",空闲
土045,星期二,"1,2",空闲
土045,星期二,"11,12",空闲
土045,星期二,"3,4",空闲
土045,星期二,"5,6",空闲
土045,星期二,"7,8",空闲
土045,星期二,"9,10",空闲
土045,星期五,"1,2",空闲
土045,星期五,"11,12",空闲
土045,星期五,"3,4",空闲
