场地,星期,时间段,状态
校部楼1028,星期三,"3,4",空闲
校部楼1028,星期三,"3,4",空闲
校部楼1028,星期三,"5,6",空闲
校部楼1028,星期三,"5,6",空闲
校部楼1028,星期三,"7,8",空闲
校部楼1028,星期三,"7,8",空闲
校部楼1028,星期三,"9,10",空闲
校部楼1028,星期三,"9,10",空闲
校部楼1028,星期二,"1,2",空闲
校部楼1028,星期二,"1,2",空闲
校部楼1028,星期二,"11,12",空闲
校部楼1028,星期二,"11,12",空闲
校部楼1028,星期二,"3,4",空闲
校部楼1028,星期二,"3,4",空闲
校部楼1028,星期二,"5,6",空闲
校部楼1028,星期二,"5,6",空闲
校部楼1028,星期二,"7,8",空闲
校部楼1028,星期二,"7,8",空闲
校部楼1028,星期二,"9,10",空闲
校部楼1028,星期二,"9,10",空闲
校部楼1028,星期五,"1,2",空闲
校部楼1028,星期五,"1,2",空闲
校部楼1028,星期五,"11,12",空闲
校部楼1028,星期五,"11,12",空闲
校部楼1028,星期五,"3,4",空闲
校部楼1028,星期五,"3,4",空闲
校部楼1028,星期五,"5,6",空闲
校部楼1028,星期五,"5,6",空闲
校部楼1028,星期五,"7,8",空闲
校部楼1028,星期五,"7,8",空闲
校部楼1028,星期五,"9,10",空闲
校部楼1028,星期五,"9,10",空闲
校部楼1028,星期六,"1,2",空闲
校部楼1028,星期六,"1,2",空闲
校部楼1028,星期六,"11,12",空闲
校部楼1028,星期六,"11,12",空闲
校部楼1028,星期六,"3,4",空闲
校部楼1028,星期六,"3,4",空闲
校部楼1028,星期六,"5,6",空闲
校部楼1028,星期六,"5,6",空闲
校部楼1028,星期六,"7,8",空闲
校部楼1028,星期六,"7,8",空闲
校部楼1028,星期六,"9,10",空闲
校部楼1028,星期六,"9,10",空闲
校部楼1028,星期四,"1,2",空闲
校部楼1028,星期四,"1,2",空闲
校部楼1028,星期四,"11,12",空闲
校部楼1028,星期四,"11,12",空闲
校部楼1028,星期四,"3,4",空闲
校部楼1028,星期四,"3,4",空闲
校部楼1028,星期四,"5,6",空闲
校部楼1028,星期四,"5,6",空闲
校部楼1028,星期四,"7,8",空闲
校部楼1028,星期四,"7,8",空闲
校部楼1028,星期四,"9,10",空闲
校部楼1028,星期四,"9,10",空闲
校部楼1028,星期日,"1,2",空闲
校部楼1028,星期日,"1,2",空闲
校部楼1028,星期日,"11,12",空闲
校部楼1028,星期日,"11,12",空闲
校部楼1028,星期日,"3,4",空闲
校部楼1028,星期日,"3,4",空闲
校部楼1028,星期日,"5,6",空闲
校部楼1028,星期日,"5,6",空闲
校部楼1028,星期日,"7,8",空闲
校部楼1028,星期日,"7,8",空闲
校部楼1028,星期日,"9,10",空闲
校部楼1028,星期日,"9,10",空闲
校部楼1029,星期一,"1,2",空闲
校部楼1029,星期一,"11,12",空闲
校部楼1029,星期一,"3,4",空闲
校部楼1029,星期一,"5,6",空闲
校部楼1029,星期一,"7,8",空闲
校部楼1029,星期一,"9,10",空闲
校部楼1029,星期三,"1,2",空闲
校部楼1029,星期三,"11,12",空闲
校部楼1029,星期三,"3,4",空闲
校部楼1029,星期三,"5,6",空闲
校部楼1029,星期三,"7,8",空闲
校部楼1029,星期三,"9,10",空闲
校部楼1029,星期二,"1,2",空闲
校部楼1029,星期二,"11,12",空闲
校部楼1029,星期二,"3,4",空闲
校部楼1029,星期二,"5,6",空闲
校部楼1029,星期二,"7,8",空闲
校部楼1029,星期二,"9,10",空闲
校部楼1029,星期五,"1,2",空闲
校部楼1029,星期五,"11,12",空闲
校部楼1029,星期五,"3,4",空闲
校部楼1029,星期五,"5,6",空闲
校部楼1029,星期五,"7,8",空闲
校部楼1029,星期五,"9,10",空闲
校部楼1029,星期六,"1,2",空闲
校部楼1029,星期六,"11,12",空闲
校部楼1029,星期六,"3,4",空闲
校部楼1029,星期六,"5,6",空闲
校部楼1029,星期六,"7,8",空闲
校部楼1029,星期六,"9,10",空闲
校部楼1029,星期四,"1,2",空闲
校部楼1029,星期四,"11,12",空闲
校部楼1029,星期四,"3,4",空闲
校部楼1029,星期四,"5,6",空闲
校部楼1029,星期四,"7,8",空闲
校部楼1029,星期四,"9,10",空闲
校部楼1029,星期日,"1,2",空闲
校部楼1029,星期日,"11,12",空闲
校部楼1029,星期日,"3,4",空闲
校部楼1029,星期日,"5,6",空闲
校部楼1029,星期日,"7,8",空闲
校部楼1029,星期日,"9,10",空闲
校部楼2002,星期一,"1,2",空闲
校部楼2002,星期一,"11,12",空闲
校部楼2002,星期一,"3,4",空闲
校部楼2002,星期一,"5,6",空闲
校部楼2002,星期一,"7,8",空闲
校部楼2002,星期一,"9,10",空闲
校部楼2002,星期三,"1,2",空闲
校部楼2002,星期三,"11,12",空闲
校部楼2002,星期三,"3,4",空闲
校部楼2002,星期三,"5,6",空闲
校部楼2002,星期三,"7,8",空闲
校部楼2002,星期三,"9,10",空闲
校部楼2002,星期二,"1,2",空闲
校部楼2002,星期二,"11,12",空闲
校部楼2002,星期二,"3,4",空闲
校部楼2002,星期二,"5,6",空闲
校部楼2002,星期二,"7,8",空闲
校部楼2002,星期二,"9,10",空闲
校部楼2002,星期五,"1,2",空闲
校部楼2002,星期五,"11,12",空闲
校部楼2002,星期五,"3,4",空闲
校部楼2002,星期五,"5,6",空闲
校部楼2002,星期五,"7,8",空闲
校部楼2002,星期五,"9,10",空闲
校部楼2002,星期六,"1,2",空闲
校部楼2002,星期六,"11,12",空闲
校部楼2002,星期六,"3,4",空闲
校部楼2002,星期六,"5,6",空闲
校部楼2002,星期六,"7,8",空闲
校部楼2002,星期六,"9,10",空闲
校部楼2002,星期四,"1,2",空闲
校部楼2002,星期四,"11,12",空闲
校部楼2002,星期四,"3,4",空闲
校部楼2002,星期四,"5,6",空闲
校部楼2002,星期四,"7,8",空闲
校部楼2002,星期四,"9,10",空闲
校部楼2002,星期日,"1,2",空闲
校部楼2002,星期日,"11,12",空闲
校部楼2002,星期日,"3,4",空闲
校部楼2002,星期日,"5,6",空闲
校部楼2002,星期日,"7,8",空闲
校部楼2002,星期日,"9,10",空闲
校部楼2004,星期一,"1,2",空闲
校部楼2004,星期一,"11,12",空闲
校部楼2004,星期一,"3,4",空闲
校部楼2004,星期一,"5,6",空闲
校部楼2004,星期一,"7,8",空闲
校部楼2004,星期一,"9,10",空闲
校部楼2004,星期三,"1,2",空闲
校部楼2004,星期三,"11,12",空闲
校部楼2004,星期三,"3,4",空闲
校部楼2004,星期三,"5,6",空闲
校部楼2004,星期三,"7,8",空闲
校部楼2004,星期三,"9,10",空闲
校部楼2004,星期二,"1,2",空闲
校部楼2004,星期二,"11,12",空闲
校部楼2004,星期二,"3,4",空闲
校部楼2004,星期二,"5,6",空闲
校部楼2004,星期二,"7,8",空闲
校部楼2004,星期二,"9,10",空闲
校部楼2004,星期五,"1,2",空闲
校部楼2004,星期五,"11,12",空闲
校部楼2004,星期五,"3,4",空闲
校部楼2004,星期五,"5,6",空闲
校部楼2004,星期五,"7,8",空闲
校部楼2004,星期五,"9,10",空闲
校部楼2004,星期六,"1,2",空闲
校部楼2004,星期六,"11,12",空闲
校部楼2004,星期六,"3,4",空闲
校部楼2004,星期六,"5,6",空闲
校部楼2004,星期六,"7,8",空闲
校部楼2004,星期六,"9,10",空闲
校部楼2004,星期四,"1,2",空闲
校部楼2004,星期四,"11,12",空闲
校部楼2004,星期四,"3,4",空闲
校部楼2004,星期四,"5,6",空闲
校部楼2004,星期四,"7,8",空闲
校部楼2004,星期四,"9,10",空闲
校部楼2004,星期日,"1,2",空闲
校部楼2004,星期日,"11,12",空闲
校部楼2004,星期日,"3,4",空闲
校部楼2004,星期日,"5,6",空闲
校部楼2004,星期日,"7,8",空闲
校部楼2004,星期日,"9,10",空闲
校部楼2007,星期一,"1,2",空闲
校部楼2007,星期一,"11,12",空闲
校部楼2007,星期一,"3,4",空闲
校部楼2007,星期一,"5,6",空闲
校部楼2007,星期一,"7,8",空闲
校部楼2007,星期一,"9,10",空闲
校部楼2007,星期三,"1,2",空闲
校部楼2007,星期三,"11,12",空闲
校部楼2007,星期三,"3,4",空闲
校部楼2007,星期三,"5,6",空闲
校部楼2007,星期三,"7,8",空闲
校部楼2007,星期三,"9,10",空闲
校部楼2007,星期二,"1,2",空闲
校部楼2007,星期二,"11,12",空闲
校部楼2007,星期二,"3,4",空闲
校部楼2007,星期二,"5,6",空闲
校部楼2007,星期二,"7,8",空闲
校部楼2007,星期二,"9,10",空闲
校部楼2007,星期五,"1,2",空闲
校部楼2007,星期五,"11,12",空闲
校部楼2007,星期五,"3,4",空闲
校部楼2007,星期五,"5,6",空闲
校部楼2007,星期五,"7,8",空闲
校部楼2007,星期五,"9,10",空闲
校部楼2007,星期六,"1,2",空闲
校部楼2007,星期六,"11,12",空闲
校部楼2007,星期六,"3,4",空闲
校部楼2007,星期六,"5,6",空闲
校部楼2007,星期六,"7,8",空闲
校部楼2007,星期六,"9,10",空闲
校部楼2007,星期四,"1,2",空闲
校部楼2007,星期四,"11,12",空闲
校部楼2007,星期四,"3,4",空闲
校部楼2007,星期四,"5,6",空闲
校部楼2007,星期四,"7,8",空闲
校部楼2007,星期四,"9,10",空闲
校部楼2007,星期日,"1,2",空闲
校部楼2007,星期日,"11,12",空闲
校部楼2007,星期日,"3,4",空闲
校部楼2007,星期日,"5,6",空闲
校部楼2007,星期日,"7,8",空闲
校部楼2007,星期日,"9,10",空闲
校部楼2010,星期一,"1,2",空闲
校部楼2010,星期一,"11,12",空闲
校部楼2010,星期一,"3,4",空闲
校部楼2010,星期一,"5,6",空闲
校部楼2010,星期一,"7,8",空闲
校部楼2010,星期一,"9,10",空闲
校部楼2010,星期三,"1,2",空闲
校部楼2010,星期三,"11,12",空闲
校部楼2010,星期三,"3,4",空闲
校部楼2010,星期三,"5,6",空闲
校部楼2010,星期三,"7,8",空闲
校部楼2010,星期三,"9,10",空闲
校部楼2010,星期二,"1,2",空闲
校部楼2010,星期二,"11,12",空闲
校部楼2010,星期二,"3,4",空闲
校部楼2010,星期二,"5,6",空闲
校部楼2010,星期二,"7,8",空闲
校部楼2010,星期二,"9,10",空闲
校部楼2010,星期五,"1,2",空闲
校部楼2010,星期五,"11,12",空闲
校部楼2010,星期五,"3,4",空闲
校部楼2010,星期五,"5,6",空闲
校部楼2010,星期五,"7,8",空闲
校部楼2010,星期五,"9,10",空闲
校部楼2010,星期六,"1,2",空闲
校部楼2010,星期六,"11,12",空闲
校部楼2010,星期六,"3,4",空闲
校部楼2010,星期六,"5,6",空闲
校部楼2010,星期六,"7,8",空闲
校部楼2010,星期六,"9,10",空闲
校部楼2010,星期四,"1,2",空闲
校部楼2010,星期四,"11,12",空闲
校部楼2010,星期四,"3,4",空闲
校部楼2010,星期四,"5,6",空闲
校部楼2010,星期四,"7,8",空闲
校部楼2010,星期四,"9,10",空闲
校部楼2010,星期日,"1,2",空闲
校部楼2010,星期日,"11,12",空闲
校部楼2010,星期日,"3,4",空闲
校部楼2010,星期日,"5,6",空闲
校部楼2010,星期日,"7,8",空闲
校部楼2010,星期日,"9,10",空闲
校部楼2011-2,星期一,"1,2",空闲
校部楼2011-2,星期一,"11,12",空闲
校部楼2011-2,星期一,"3,4",空闲
校部楼2011-2,星期一,"5,6",空闲
校部楼2011-2,星期一,"7,8",空闲
校部楼2011-2,星期一,"9,10",空闲
校部楼2011-2,星期三,"1,2",空闲
校部楼2011-2,星期三,"11,12",空闲
校部楼2011-2,星期三,"3,4",空闲
校部楼2011-2,星期三,"5,6",空闲
校部楼2011-2,星期三,"7,8",空闲
校部楼2011-2,星期三,"9,10",空闲
校部楼2011-2,星期二,"1,2",空闲
校部楼2011-2,星期二,"11,12",空闲
校部楼2011-2,星期二,"3,4",空闲
校部楼2011-2,星期二,"5,6",空闲
校部楼2011-2,星期二,"7,8",空闲
校部楼2011-2,星期二,"9,10",空闲
校部楼2011-2,星期五,"1,2",空闲
校部楼2011-2,星期五,"11,12",空闲
校部楼2011-2,星期五,"3,4",空闲
校部楼2011-2,星期五,"5,6",空闲
校部楼2011-2,星期五,"7,8",空闲
校部楼2011-2,星期五,"9,10",空闲
校部楼2011-2,星期六,"1,2",空闲
校部楼2011-2,星期六,"11,12",空闲
校部楼2011-2,星期六,"3,4",空闲
校部楼2011-2,星期六,"5,6",空闲
校部楼2011-2,星期六,"7,8",空闲
校部楼2011-2,星期六,"9,10",空闲
校部楼2011-2,星期四,"1,2",空闲
校部楼2011-2,星期四,"11,12",空闲
校部楼2011-2,星期四,"3,4",空闲
校部楼2011-2,星期四,"5,6",空闲
校部楼2011-2,星期四,"7,8",空闲
校部楼2011-2,星期四,"9,10",空闲
校部楼2011-2,星期日,"1,2",空闲
校部楼2011-2,星期日,"11,12",空闲
校部楼2011-2,星期日,"3,4",空闲
校部楼2011-2,星期日,"5,6",空闲
校部楼2011-2,星期日,"7,8",空闲
校部楼2011-2,星期日,"9,10",空闲
校部楼2020,星期一,"1,2",空闲
校部楼2020,星期一,"11,12",空闲
校部楼2020,星期一,"3,4",空闲
校部楼2020,星期一,"5,6",空闲
校部楼2020,星期一,"7,8",空闲
校部楼2020,星期一,"9,10",空闲
校部楼2020,星期三,"1,2",空闲
校部楼2020,星期三,"11,12",空闲
校部楼2020,星期三,"3,4",空闲
校部楼2020,星期三,"5,6",空闲
校部楼2020,星期三,"7,8",空闲
校部楼2020,星期三,"9,10",空闲
校部楼2020,星期二,"1,2",空闲
校部楼2020,星期二,"11,12",空闲
校部楼2020,星期二,"3,4",空闲
校部楼2020,星期二,"5,6",空闲
校部楼2020,星期二,"7,8",空闲
校部楼2020,星期二,"9,10",空闲
校部楼2020,星期五,"1,2",空闲
校部楼2020,星期五,"11,12",空闲
校部楼2020,星期五,"3,4",空闲
校部楼2020,星期五,"5,6",空闲
校部楼2020,星期五,"7,8",空闲
校部楼2020,星期五,"9,10",空闲
校部楼2020,星期六,"1,2",空闲
校部楼2020,星期六,"11,12",空闲
校部楼2020,星期六,"3,4",空闲
校部楼2020,星期六,"5,6",空闲
校部楼2020,星期六,"7,8",空闲
校部楼2020,星期六,"9,10",空闲
校部楼2020,星期四,"1,2",空闲
校部楼2020,星期四,"11,12",空闲
校部楼2020,星期四,"3,4",空闲
校部楼2020,星期四,"5,6",空闲
校部楼2020,星期四,"7,8",空闲
校部楼2020,星期四,"9,10",空闲
校部楼2020,星期日,"1,2",空闲
校部楼2020,星期日,"11,12",空闲
校部楼2020,星期日,"3,4",空闲
校部楼2020,星期日,"5,6",空闲
校部楼2020,星期日,"7,8",空闲
校部楼2020,星期日,"9,10",空闲
